CONTEXTLINK,,,,,,/CONTEXTLINK
NAME,CONTEXT_SEQNBR.NAME,MAPPING_TYPE,TYPE,PRFNBR.ASSINF,PRFNBR.PRFID,
ACCOUNTING AC/OCI_HO,Accounting,General,Accounting Parameter,,,
ACCOUNTING PL_HO,Accounting,Portfolio,Accounting Parameter,BB BOND PL BMDL,BB BOND PL BMDL,
ACCOUNTING_SHARIAH PL_HO,Accounting,Portfolio,Accounting Parameter,BB BOND SHARIA PL BMDL,BB BOND SHARIA PL BMDL,
ACCOUNTING_SHARIAH AC/OCI_HO,Accounting,Portfolio,Accounting Parameter,BB BOND SHARIA OCI BMDL,BB BOND SHARIA OCI BMDL,
ACCOUNTING_SHARIAH AC/OCI_HO,Accounting,Portfolio,Accounting Parameter,BB BOND SHARIA AC BMDL,BB BOND SHARIA AC BMDL,
