YIELDCURVE,,,,,,,,,,,,,,,,,,,ADDITIONALINFO,,/ADDITIONALINFO,BENCHMARK,,,,/BENCHMARK,BENCHMARK,,,,/BENCHMARK,BENCHMARK,,,,/BENCHMARK,BENCHMARK,,,,,/BENCHMARK,BENCHMARK,,,,/BENCHMARK,BENCHMARK,,,,/BENCHMARK,BENCHMARK,,,,/BENCHMARK,BENCHMARK,,,,/BENCHMARK,YIELDCURVEPOINT,,/YIELDCURVEPOINT,YIELDCURVEPOINT,,/YIELDCURVEPOINT,YIELDCURVEPOINT,,/YIELDCURVEPOINT,YIELDCURVEPOINT,,/YIELDCURVEPOINT,YIELDCURVEPOINT,,/YIELDCURVEPOINT,YIELDCURVEPOINT,,/YIELDCURVEPOINT,YIELDCURVEPOINT,,/YIELDCURVEPOINT,YIELDCURVEPOINT,,/YIELDCURVEPOINT,/YIELDCURVE
STORAGE_DAYCOUNT,EXTRAPOL_TYPE_SHORT_END,UPDATE_INTERVAL,CURR.INSID,STORAGE_RATE_TYPE,EXTRAPOL_TYPE_LONG_END,USE_BM_DATES,DEPENDENCY_YIELD_CURVE_SEQNBR.YIELD_CURVE_NAME,FORWARD_PERIOD,INTERPOLATION_TYPE,YIELD_CURVE_TYPE,CALCULATION_FORMAT,ESTIMATION_TYPE,STORAGE_CALC_TYPE,DATA,YIELD_CURVE_NAME,IPOL_RATE_TYPE,IR_FORMAT,RISK_TYPE,ADDINF_SPECNBR.FIELD_NAME,VALUE,,DATE_METHOD,INSTRUMENT.INSID,BENCHMARK_SHIFT_TYPE,SPREAD_TYPE,,DATE_METHOD,INSTRUMENT.INSID,BENCHMARK_SHIFT_TYPE,SPREAD_TYPE,,DATE_METHOD,INSTRUMENT.INSID,BENCHMARK_SHIFT_TYPE,SPREAD_TYPE,,SPREAD_TYPE,DATE_METHOD,PRECEDENCE,BENCHMARK_SHIFT_TYPE,INSTRUMENT.INSID,,DATE_METHOD,INSTRUMENT.INSID,BENCHMARK_SHIFT_TYPE,SPREAD_TYPE,,DATE_METHOD,INSTRUMENT.INSID,BENCHMARK_SHIFT_TYPE,SPREAD_TYPE,,DATE_METHOD,INSTRUMENT.INSID,BENCHMARK_SHIFT_TYPE,SPREAD_TYPE,,DATE_METHOD,INSTRUMENT.INSID,BENCHMARK_SHIFT_TYPE,SPREAD_TYPE,,VALUE,INSADDR.INSID,,VALUE,INSADDR.INSID,,VALUE,INSADDR.INSID,,VALUE,INSADDR.INSID,,VALUE,INSADDR.INSID,,VALUE,INSADDR.INSID,,VALUE,INSADDR.INSID,,VALUE,INSADDR.INSID,,
Act/360,Flat,60,IDR,Continuous,Default,1,USD-SOFR,1d,Linear RT,Benchmark,Use Storage Format,Boot Strap,Spot Rate,,IDR-FX-CCSBasis,Spot Rate,Zero Coupon Curve,FX,FRTB_isCCSBasis,Yes,,End Date,USD-IDR/FXS/1M,Up,No,,End Date,USD-IDR/FXS/2W,Up,No,,End Date,USD-IDR/FXS/1W,Up,No,,No,End Date,1,Up,USD-IDR/FXS/ON,,End Date,USD-IDR/FXS/1Y,Up,No,,End Date,USD-IDR/FXS/6M,Up,No,,End Date,USD-IDR/FXS/3M,Up,No,,End Date,USD-IDR/FXS/2M,Up,No,,0.0598157373761,USD-IDR/FXS/ON,,0.0612068175965,USD-IDR/FXS/6M,,0.0617209048258,USD-IDR/FXS/1Y,,0.0583306561981,USD-IDR/FXS/1W,,0.0583767835431,USD-IDR/FXS/2W,,0.0588921356837,USD-IDR/FXS/1M,,0.0598713988732,USD-IDR/FXS/2M,,0.0595128861867,USD-IDR/FXS/3M,,
