CHOICELIST,,/CHOICELIST
ENTRY,LIST,
Basic Materials,User Rating,
Communications and Technology,User Rating,
Consumer Cyclical,User Rating,
Consumer Goods,User Rating,
Consumer Services,User Rating,
Consumer Stable,User Rating,
Energy,User Rating,
Financials,User Rating,
Government,User Rating,
Healthcare,User Rating,
Industrials,User Rating,
Materials,User Rating,
None,User Rating,
Technology,User Rating,
Telecommunications,User Rating,
Unclassified,User Rating,
Utilities,User Rating,
