INSTRUMENT,,,,,,,,,,,,,,,,,,,,/INSTRUMENT
CONTR_SIZE,CURR.INSID,EXERCISE_TYPE,EXP_PERIOD,GENERIC,INSID,INSTYPE,MTM_FROM_FEED,OPTION_TYPE,PAYTYPE,PAY_DAY_OFFSET,PAY_OFFSET_METHOD,QUOTATION_SEQNBR.NAME,SETTLEMENT,SPOT_BANKING_DAYS_OFFSET,STRIKE_CURR.INSID,STRIKE_PRICE,STRIKE_TYPE,UND_INSADDR.INSID,UND_INSTYPE,
1000000,GBP,European,3m,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/3M/30Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/30Y,Swap,
1000000,GBP,European,3m,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/3M/3Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/3Y,Swap,
1000000,GBP,European,3m,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/3M/4Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/4Y,Swap,
1000000,GBP,European,3m,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/3M/5Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/5Y,Swap,
1000000,GBP,European,3m,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/3M/7Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/7Y,Swap,
1000000,GBP,European,3y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/3Y/10Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/10Y,Swap,
1000000,GBP,European,3y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/3Y/15Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/15Y,Swap,
1000000,GBP,European,3y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/3Y/20Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/20Y,Swap,
1000000,GBP,European,3y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/3Y/25Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/25Y,Swap,
1000000,GBP,European,3y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/3Y/2Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/2Y,Swap,
1000000,GBP,European,3y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/3Y/30Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/30Y,Swap,
1000000,GBP,European,3y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/3Y/3Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/3Y,Swap,
1000000,GBP,European,3y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/3Y/4Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/4Y,Swap,
1000000,GBP,European,3y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/3Y/5Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/5Y,Swap,
1000000,GBP,European,3y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/3Y/7Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/7Y,Swap,
1000000,GBP,European,4y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/4Y/10Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/10Y,Swap,
1000000,GBP,European,4y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/4Y/15Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/15Y,Swap,
1000000,GBP,European,4y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/4Y/20Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/20Y,Swap,
1000000,GBP,European,4y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/4Y/25Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/25Y,Swap,
1000000,GBP,European,4y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/4Y/2Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/2Y,Swap,
1000000,GBP,European,4y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/4Y/30Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/30Y,Swap,
1000000,GBP,European,4y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/4Y/3Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/3Y,Swap,
1000000,GBP,European,4y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/4Y/4Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/4Y,Swap,
1000000,GBP,European,4y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/4Y/5Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/5Y,Swap,
1000000,GBP,European,4y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/4Y/7Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/7Y,Swap,
1000000,GBP,European,5y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/5Y/10Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/10Y,Swap,
1000000,GBP,European,5y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/5Y/15Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/15Y,Swap,
1000000,GBP,European,5y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/5Y/20Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/20Y,Swap,
1000000,GBP,European,5y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/5Y/25Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/25Y,Swap,
1000000,GBP,European,5y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/5Y/2Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/2Y,Swap,
1000000,GBP,European,5y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/5Y/30Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/30Y,Swap,
1000000,GBP,European,5y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/5Y/3Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/3Y,Swap,
1000000,GBP,European,5y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/5Y/4Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/4Y,Swap,
1000000,GBP,European,5y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/5Y/5Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/5Y,Swap,
1000000,GBP,European,5y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/5Y/7Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/7Y,Swap,
1000000,GBP,European,6m,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/6M/10Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/10Y,Swap,
1000000,GBP,European,6m,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/6M/15Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/15Y,Swap,
1000000,GBP,European,6m,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/6M/20Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/20Y,Swap,
1000000,GBP,European,6m,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/6M/25Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/25Y,Swap,
1000000,GBP,European,6m,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/6M/2Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/2Y,Swap,
1000000,GBP,European,6m,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/6M/30Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/30Y,Swap,
1000000,GBP,European,6m,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/6M/3Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/3Y,Swap,
1000000,GBP,European,6m,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/6M/4Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/4Y,Swap,
1000000,GBP,European,6m,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/6M/5Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/5Y,Swap,
1000000,GBP,European,6m,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/6M/7Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/7Y,Swap,
1000000,GBP,European,7y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/7Y/10Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/10Y,Swap,
1000000,GBP,European,7y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/7Y/15Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/15Y,Swap,
1000000,GBP,European,7y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/7Y/20Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/20Y,Swap,
1000000,GBP,European,7y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/7Y/25Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/25Y,Swap,
1000000,GBP,European,7y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/7Y/2Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/2Y,Swap,
1000000,GBP,European,7y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/7Y/30Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/30Y,Swap,
1000000,GBP,European,7y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/7Y/3Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/3Y,Swap,
1000000,GBP,European,7y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/7Y/4Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/4Y,Swap,
1000000,GBP,European,7y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/7Y/5Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/5Y,Swap,
1000000,GBP,European,7y,Yes,GBP/R/IRS/LI6M/BP-VOL-BUS/7Y/7Y/ATM,Option,Yes,Receiver,Spot,0,Business Days,Volatility bps,Cash Par Yield,0,GBP,0,Rel Frw,GBP/IRS/LI6M-F/7Y,Swap,
