PRICE,,,,,,,/PRICE
PTYNBR.PTYID,SETTLE,HISTORICAL,BITS,DAY,INSADDR.INSID,CURR.INSID,
EOD_MtM,0.99872,Yes,256,2017-01-03,USD/LIBOR/3M,USD,
EOD_MtM,1.00511,Yes,256,2017-01-04,USD/LIBOR/3M,USD,
EOD_MtM,1.00928,Yes,256,2017-01-05,USD/LIBOR/3M,USD,
EOD_MtM,1.01011,Yes,256,2017-01-06,USD/LIBOR/3M,USD,
EOD_MtM,1.01483,Yes,256,2017-01-09,USD/LIBOR/3M,USD,
EOD_MtM,1.01789,Yes,256,2017-01-10,USD/LIBOR/3M,USD,
EOD_MtM,1.02178,Yes,256,2017-01-11,USD/LIBOR/3M,USD,
EOD_MtM,1.02178,Yes,256,2017-01-12,USD/LIBOR/3M,USD,
EOD_MtM,1.02317,Yes,256,2017-01-13,USD/LIBOR/3M,USD,
EOD_MtM,1.02372,Yes,256,2017-01-16,USD/LIBOR/3M,USD,
EOD_MtM,1.02483,Yes,256,2017-01-17,USD/LIBOR/3M,USD,
EOD_MtM,1.03011,Yes,256,2017-01-18,USD/LIBOR/3M,USD,
EOD_MtM,1.04122,Yes,256,2017-01-19,USD/LIBOR/3M,USD,
EOD_MtM,1.04344,Yes,256,2017-01-20,USD/LIBOR/3M,USD,
EOD_MtM,1.03789,Yes,256,2017-01-23,USD/LIBOR/3M,USD,
EOD_MtM,1.03178,Yes,256,2017-01-24,USD/LIBOR/3M,USD,
EOD_MtM,1.03733,Yes,256,2017-01-25,USD/LIBOR/3M,USD,
EOD_MtM,1.039,Yes,256,2017-01-26,USD/LIBOR/3M,USD,
EOD_MtM,1.039,Yes,256,2017-01-27,USD/LIBOR/3M,USD,
EOD_MtM,1.034,Yes,256,2017-01-30,USD/LIBOR/3M,USD,
EOD_MtM,1.03456,Yes,256,2017-01-31,USD/LIBOR/3M,USD,
EOD_MtM,1.03456,Yes,256,2017-02-01,USD/LIBOR/3M,USD,
EOD_MtM,1.03372,Yes,256,2017-02-02,USD/LIBOR/3M,USD,
EOD_MtM,1.034,Yes,256,2017-02-03,USD/LIBOR/3M,USD,
EOD_MtM,1.03844,Yes,256,2017-02-06,USD/LIBOR/3M,USD,
EOD_MtM,1.03817,Yes,256,2017-02-07,USD/LIBOR/3M,USD,
EOD_MtM,1.03372,Yes,256,2017-02-08,USD/LIBOR/3M,USD,
EOD_MtM,1.03372,Yes,256,2017-02-09,USD/LIBOR/3M,USD,
EOD_MtM,1.03622,Yes,256,2017-02-10,USD/LIBOR/3M,USD,
EOD_MtM,1.039,Yes,256,2017-02-13,USD/LIBOR/3M,USD,
EOD_MtM,1.03733,Yes,256,2017-02-14,USD/LIBOR/3M,USD,
EOD_MtM,1.04178,Yes,256,2017-02-15,USD/LIBOR/3M,USD,
EOD_MtM,1.0565,Yes,256,2017-02-16,USD/LIBOR/3M,USD,
EOD_MtM,1.05233,Yes,256,2017-02-17,USD/LIBOR/3M,USD,
EOD_MtM,1.05011,Yes,256,2017-02-20,USD/LIBOR/3M,USD,
EOD_MtM,1.05344,Yes,256,2017-02-21,USD/LIBOR/3M,USD,
EOD_MtM,1.054,Yes,256,2017-02-22,USD/LIBOR/3M,USD,
EOD_MtM,1.05233,Yes,256,2017-02-23,USD/LIBOR/3M,USD,
EOD_MtM,1.054,Yes,256,2017-02-24,USD/LIBOR/3M,USD,
EOD_MtM,1.05456,Yes,256,2017-02-27,USD/LIBOR/3M,USD,
EOD_MtM,1.064,Yes,256,2017-02-28,USD/LIBOR/3M,USD,
EOD_MtM,1.09278,Yes,256,2017-03-01,USD/LIBOR/3M,USD,
EOD_MtM,1.1,Yes,256,2017-03-02,USD/LIBOR/3M,USD,
EOD_MtM,1.10167,Yes,256,2017-03-03,USD/LIBOR/3M,USD,
EOD_MtM,1.10622,Yes,256,2017-03-06,USD/LIBOR/3M,USD,
EOD_MtM,1.10622,Yes,256,2017-03-07,USD/LIBOR/3M,USD,
EOD_MtM,1.109,Yes,256,2017-03-08,USD/LIBOR/3M,USD,
EOD_MtM,1.11956,Yes,256,2017-03-09,USD/LIBOR/3M,USD,
EOD_MtM,1.12122,Yes,256,2017-03-10,USD/LIBOR/3M,USD,
EOD_MtM,1.13122,Yes,256,2017-03-13,USD/LIBOR/3M,USD,
EOD_MtM,1.13733,Yes,256,2017-03-14,USD/LIBOR/3M,USD,
EOD_MtM,1.14817,Yes,256,2017-03-15,USD/LIBOR/3M,USD,
EOD_MtM,1.15178,Yes,256,2017-03-16,USD/LIBOR/3M,USD,
EOD_MtM,1.15178,Yes,256,2017-03-17,USD/LIBOR/3M,USD,
EOD_MtM,1.15622,Yes,256,2017-03-20,USD/LIBOR/3M,USD,
EOD_MtM,1.15622,Yes,256,2017-03-21,USD/LIBOR/3M,USD,
EOD_MtM,1.15678,Yes,256,2017-03-22,USD/LIBOR/3M,USD,
EOD_MtM,1.15289,Yes,256,2017-03-23,USD/LIBOR/3M,USD,
EOD_MtM,1.15128,Yes,256,2017-03-24,USD/LIBOR/3M,USD,
EOD_MtM,1.15189,Yes,256,2017-03-27,USD/LIBOR/3M,USD,
EOD_MtM,1.15222,Yes,256,2017-03-28,USD/LIBOR/3M,USD,
EOD_MtM,1.14678,Yes,256,2017-03-29,USD/LIBOR/3M,USD,
EOD_MtM,1.14761,Yes,256,2017-03-30,USD/LIBOR/3M,USD,
EOD_MtM,1.14956,Yes,256,2017-03-31,USD/LIBOR/3M,USD,
EOD_MtM,1.14983,Yes,256,2017-04-03,USD/LIBOR/3M,USD,
EOD_MtM,1.14983,Yes,256,2017-04-04,USD/LIBOR/3M,USD,
EOD_MtM,1.15039,Yes,256,2017-04-05,USD/LIBOR/3M,USD,
EOD_MtM,1.15539,Yes,256,2017-04-06,USD/LIBOR/3M,USD,
EOD_MtM,1.15761,Yes,256,2017-04-07,USD/LIBOR/3M,USD,
EOD_MtM,1.15567,Yes,256,2017-04-10,USD/LIBOR/3M,USD,
EOD_MtM,1.15511,Yes,256,2017-04-11,USD/LIBOR/3M,USD,
EOD_MtM,1.15844,Yes,256,2017-04-12,USD/LIBOR/3M,USD,
EOD_MtM,1.15844,Yes,256,2017-04-13,USD/LIBOR/3M,USD,
EOD_MtM,1.15844,Yes,256,2017-04-14,USD/LIBOR/3M,USD,
EOD_MtM,1.15844,Yes,256,2017-04-17,USD/LIBOR/3M,USD,
EOD_MtM,1.15622,Yes,256,2017-04-18,USD/LIBOR/3M,USD,
EOD_MtM,1.15567,Yes,256,2017-04-19,USD/LIBOR/3M,USD,
EOD_MtM,1.15317,Yes,256,2017-04-20,USD/LIBOR/3M,USD,
EOD_MtM,1.15622,Yes,256,2017-04-21,USD/LIBOR/3M,USD,
EOD_MtM,1.1665,Yes,256,2017-04-24,USD/LIBOR/3M,USD,
EOD_MtM,1.17039,Yes,256,2017-04-25,USD/LIBOR/3M,USD,
EOD_MtM,1.17178,Yes,256,2017-04-26,USD/LIBOR/3M,USD,
EOD_MtM,1.16956,Yes,256,2017-04-27,USD/LIBOR/3M,USD,
EOD_MtM,1.17233,Yes,256,2017-04-28,USD/LIBOR/3M,USD,
EOD_MtM,1.17233,Yes,256,2017-05-01,USD/LIBOR/3M,USD,
EOD_MtM,1.17372,Yes,256,2017-05-02,USD/LIBOR/3M,USD,
EOD_MtM,1.17122,Yes,256,2017-05-03,USD/LIBOR/3M,USD,
EOD_MtM,1.17928,Yes,256,2017-05-04,USD/LIBOR/3M,USD,
EOD_MtM,1.18039,Yes,256,2017-05-05,USD/LIBOR/3M,USD,
EOD_MtM,1.18456,Yes,256,2017-05-08,USD/LIBOR/3M,USD,
EOD_MtM,1.182,Yes,256,2017-05-09,USD/LIBOR/3M,USD,
EOD_MtM,1.18094,Yes,256,2017-05-10,USD/LIBOR/3M,USD,
EOD_MtM,1.18178,Yes,256,2017-05-11,USD/LIBOR/3M,USD,
EOD_MtM,1.17956,Yes,256,2017-05-12,USD/LIBOR/3M,USD,
EOD_MtM,1.17944,Yes,256,2017-05-15,USD/LIBOR/3M,USD,
EOD_MtM,1.18117,Yes,256,2017-05-16,USD/LIBOR/3M,USD,
EOD_MtM,1.17839,Yes,256,2017-05-17,USD/LIBOR/3M,USD,
EOD_MtM,1.17172,Yes,256,2017-05-18,USD/LIBOR/3M,USD,
EOD_MtM,1.18644,Yes,256,2017-05-19,USD/LIBOR/3M,USD,
EOD_MtM,1.192,Yes,256,2017-05-22,USD/LIBOR/3M,USD,
EOD_MtM,1.18867,Yes,256,2017-05-23,USD/LIBOR/3M,USD,
EOD_MtM,1.19761,Yes,256,2017-05-24,USD/LIBOR/3M,USD,
EOD_MtM,1.20039,Yes,256,2017-05-25,USD/LIBOR/3M,USD,
