PRICE,,,,,,,/PRICE
PTYNBR.PTYID,SETTLE,HISTORICAL,BITS,DAY,INSADDR.INSID,CURR.INSID,
EOD_MtM,7.40711,Yes,256,2017-01-03,IDR/JIBOR/6M,IDR,
EOD_MtM,7.3675,Yes,256,2017-01-04,IDR/JIBOR/6M,IDR,
EOD_MtM,7.33179,Yes,256,2017-01-05,IDR/JIBOR/6M,IDR,
EOD_MtM,7.28125,Yes,256,2017-01-06,IDR/JIBOR/6M,IDR,
EOD_MtM,7.27054,Yes,256,2017-01-09,IDR/JIBOR/6M,IDR,
EOD_MtM,7.26786,Yes,256,2017-01-10,IDR/JIBOR/6M,IDR,
EOD_MtM,7.26786,Yes,256,2017-01-11,IDR/JIBOR/6M,IDR,
EOD_MtM,7.26429,Yes,256,2017-01-12,IDR/JIBOR/6M,IDR,
EOD_MtM,7.25952,Yes,256,2017-01-13,IDR/JIBOR/6M,IDR,
EOD_MtM,7.24196,Yes,256,2017-01-16,IDR/JIBOR/6M,IDR,
EOD_MtM,7.23839,Yes,256,2017-01-17,IDR/JIBOR/6M,IDR,
EOD_MtM,7.22768,Yes,256,2017-01-18,IDR/JIBOR/6M,IDR,
EOD_MtM,7.20982,Yes,256,2017-01-19,IDR/JIBOR/6M,IDR,
EOD_MtM,7.20952,Yes,256,2017-01-20,IDR/JIBOR/6M,IDR,
EOD_MtM,7.20952,Yes,256,2017-01-23,IDR/JIBOR/6M,IDR,
EOD_MtM,7.20268,Yes,256,2017-01-24,IDR/JIBOR/6M,IDR,
EOD_MtM,7.18125,Yes,256,2017-01-25,IDR/JIBOR/6M,IDR,
EOD_MtM,7.16786,Yes,256,2017-01-26,IDR/JIBOR/6M,IDR,
EOD_MtM,7.16786,Yes,256,2017-01-27,IDR/JIBOR/6M,IDR,
EOD_MtM,7.16786,Yes,256,2017-01-30,IDR/JIBOR/6M,IDR,
EOD_MtM,7.16518,Yes,256,2017-01-31,IDR/JIBOR/6M,IDR,
EOD_MtM,7.175,Yes,256,2017-02-01,IDR/JIBOR/6M,IDR,
EOD_MtM,7.175,Yes,256,2017-02-02,IDR/JIBOR/6M,IDR,
EOD_MtM,7.175,Yes,256,2017-02-03,IDR/JIBOR/6M,IDR,
EOD_MtM,7.175,Yes,256,2017-02-06,IDR/JIBOR/6M,IDR,
EOD_MtM,7.175,Yes,256,2017-02-07,IDR/JIBOR/6M,IDR,
EOD_MtM,7.175,Yes,256,2017-02-08,IDR/JIBOR/6M,IDR,
EOD_MtM,7.175,Yes,256,2017-02-09,IDR/JIBOR/6M,IDR,
EOD_MtM,7.175,Yes,256,2017-02-10,IDR/JIBOR/6M,IDR,
EOD_MtM,7.15804,Yes,256,2017-02-13,IDR/JIBOR/6M,IDR,
EOD_MtM,7.16161,Yes,256,2017-02-14,IDR/JIBOR/6M,IDR,
EOD_MtM,7.16161,Yes,256,2017-02-15,IDR/JIBOR/6M,IDR,
EOD_MtM,7.15446,Yes,256,2017-02-16,IDR/JIBOR/6M,IDR,
EOD_MtM,7.15446,Yes,256,2017-02-17,IDR/JIBOR/6M,IDR,
EOD_MtM,7.15446,Yes,256,2017-02-20,IDR/JIBOR/6M,IDR,
EOD_MtM,7.14732,Yes,256,2017-02-21,IDR/JIBOR/6M,IDR,
EOD_MtM,7.15089,Yes,256,2017-02-22,IDR/JIBOR/6M,IDR,
EOD_MtM,7.15357,Yes,256,2017-02-23,IDR/JIBOR/6M,IDR,
EOD_MtM,7.13286,Yes,256,2017-02-24,IDR/JIBOR/6M,IDR,
EOD_MtM,7.13196,Yes,256,2017-02-27,IDR/JIBOR/6M,IDR,
EOD_MtM,7.13196,Yes,256,2017-02-28,IDR/JIBOR/6M,IDR,
