TACCOUNTALLOCLINK,,,,,,/TACCOUNTALLOCLINK
COA.ID,CHART_OF_ACCOUNT.T_ACCOUNT.NUMBER,JVD.ID,CHART_OF_ACCOUNT.BOOK.NAME,ID,TREATMENT.NAME,
Treasury_DL|Cash Accounts Nostro,Cash Accounts Nostro,CP_AutoInvest_Premium|Amount|Debit,Treasury_DL,Treasury_DL|Cash Accounts Nostro|CP_AutoInvest_Premium|Amount|Debit|Cash_Payment Autoinvest,Cash_Payment Autoinvest,
Treasury_DL|03-021 LoanDepo Principal Liabilities,03-021 LoanDepo Principal Liabilities,CP_AutoInvest_Premium|Amount|Credit,Treasury_DL,Treasury_DL|03-021 LoanDepo Principal Liabilities|CP_AutoInvest_Premium|Amount|Credit|Cash_Payment Autoinvest,Cash_Payment Autoinvest,
Treasury_DL|Cash Accounts Nostro,Cash Accounts Nostro,CP_Interest Accrued|Amount|Debit,Treasury_DL,Treasury_DL|Cash Accounts Nostro|CP_Interest Accrued|Amount|Debit|Cash_Payment Autoinvest,Cash_Payment Autoinvest,
Treasury_DL|05-018 LoanDepo Interest Income,05-018 LoanDepo Interest Income,CP_Interest Accrued|Amount|Credit,Treasury_DL,Treasury_DL|05-018 LoanDepo Interest Income|CP_Interest Accrued|Amount|Credit|Cash_Payment Autoinvest,Cash_Payment Autoinvest,
Treasury_DL|01-031 LoanDepo Accrual Assets,01-031 LoanDepo Accrual Assets,CP_Interest income|Amount|Debit,Treasury_DL,Treasury_DL|01-031 LoanDepo Accrual Assets|CP_Interest income|Amount|Debit|Cash_Payment Autoinvest,Cash_Payment Autoinvest,
Treasury_DL|05-018 LoanDepo Interest Income,05-018 LoanDepo Interest Income,CP_Interest income|Amount|Credit,Treasury_DL,Treasury_DL|05-018 LoanDepo Interest Income|CP_Interest income|Amount|Credit|Cash_Payment Autoinvest,Cash_Payment Autoinvest,
Treasury_DL|86012801,86012801,DepoLoan_MF_Trade Date Offbalance Principal|Cash Analysis Projected|Debit,Treasury_DL,Treasury_DL|86012801|DepoLoan_MF_Trade Date Offbalance Principal|Cash Analysis Projected|Debit|Placement,Placement,
Treasury_DL|66012801,66012801,DepoLoan_MF_Trade Date Offbalance Principal|Cash Analysis Projected|Credit,Treasury_DL,Treasury_DL|66012801|DepoLoan_MF_Trade Date Offbalance Principal|Cash Analysis Projected|Credit|Placement,Placement,
Treasury_DL|66012801,66012801,DepoLoan_MF_Value Date Offbalance Principal|Cash Analysis Projected|Debit,Treasury_DL,Treasury_DL|66012801|DepoLoan_MF_Value Date Offbalance Principal|Cash Analysis Projected|Debit|Placement,Placement,
Treasury_DL|86012801,86012801,DepoLoan_MF_Value Date Offbalance Principal|Cash Analysis Projected|Credit,Treasury_DL,Treasury_DL|86012801|DepoLoan_MF_Value Date Offbalance Principal|Cash Analysis Projected|Credit|Placement,Placement,
Treasury_DL|12511102,12511102,DepoLoan_MF_Value Date Principal|Cash Analysis Projected|Credit,Treasury_DL,Treasury_DL|12511102|DepoLoan_MF_Value Date Principal|Cash Analysis Projected|Credit|Placement,Placement,
Treasury_DL|19511633,19511633,DepoLoan_MF_Value Date Principal|Cash Analysis Projected|Debit,Treasury_DL,Treasury_DL|19511633|DepoLoan_MF_Value Date Principal|Cash Analysis Projected|Debit|Placement,Placement,
Treasury_DL|19511633,19511633,Value Day (Real-Time)|Amount|Credit,Treasury_DL,Treasury_DL|19511633|Value Day (Real-Time)|Amount|Credit|Settlement,Settlement,
Treasury_DL|Cash Accounts Client,Cash Accounts Client,Value Day (Real-Time)|Amount|Debit,Treasury_DL,Treasury_DL|Cash Accounts Client|Value Day (Real-Time)|Amount|Debit|Settlement,Settlement,
Treasury_DL|16511102,16511102,DepoLoan_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit,Treasury_DL,Treasury_DL|16511102|DepoLoan_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit|Placement,Placement,
Treasury_DL|41021102,41021102,DepoLoan_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Credit,Treasury_DL,Treasury_DL|41021102|DepoLoan_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Credit|Placement,Placement,
Treasury_DL|19811105,19811105,DepoLoan_TD_Daily Interest Accrual_FCY_ACCY|PSAK Accrued Acc Curr|Debit,Treasury_DL,Treasury_DL|19811105|DepoLoan_TD_Daily Interest Accrual_FCY_ACCY|PSAK Accrued Acc Curr|Debit|Placement,Placement,
Treasury_DL|41021102,41021102,DepoLoan_TD_Daily Interest Accrual_FCY_ACCY|PSAK Accrued Acc Curr|Credit,Treasury_DL,Treasury_DL|41021102|DepoLoan_TD_Daily Interest Accrual_FCY_ACCY|PSAK Accrued Acc Curr|Credit|Placement,Placement,
Treasury_DL|19511633,19511633,DepoLoan_MF_Maturity Date Principal|Cash Analysis Projected|Debit,Treasury_DL,Treasury_DL|19511633|DepoLoan_MF_Maturity Date Principal|Cash Analysis Projected|Debit|Placement,Placement,
Treasury_DL|19511633,19511633,DepoLoan_MF_Pay Date Interest PL|PSAK FI Interest Income|Debit,Treasury_DL,Treasury_DL|19511633|DepoLoan_MF_Pay Date Interest PL|PSAK FI Interest Income|Debit|Placement,Placement,
Treasury_DL|12511102,12511102,DepoLoan_MF_Maturity Date Principal|Cash Analysis Projected|Credit,Treasury_DL,Treasury_DL|12511102|DepoLoan_MF_Maturity Date Principal|Cash Analysis Projected|Credit|Placement,Placement,
Treasury_DL|19811105,19811105,DepoLoan_MF_Pay Date Interest PL|PSAK FI Interest Income|Credit,Treasury_DL,Treasury_DL|19811105|DepoLoan_MF_Pay Date Interest PL|PSAK FI Interest Income|Credit|Placement,Placement,
Treasury_DL|41021102,41021102,DepoLoan_MF_Pay Date Interest PL|PSAK FI Interest Income|Credit,Treasury_DL,Treasury_DL|41021102|DepoLoan_MF_Pay Date Interest PL|PSAK FI Interest Income|Credit|Placement,Placement,
Treasury_DL|19811105,19811105,DepoLoan_MF_Pay Date Interest PL_FCY_ACCY|PSAK FI Interest Income Acc Curr|Debit,Treasury_DL,Treasury_DL|19811105|DepoLoan_MF_Pay Date Interest PL_FCY_ACCY|PSAK FI Interest Income Acc Curr|Debit|Placement,Placement,
Treasury_DL|41021102,41021102,DepoLoan_MF_Pay Date Interest PL_FCY_ACCY|PSAK FI Interest Income Acc Curr|Credit,Treasury_DL,Treasury_DL|41021102|DepoLoan_MF_Pay Date Interest PL_FCY_ACCY|PSAK FI Interest Income Acc Curr|Credit|Placement,Placement,
Treasury_DL|Cash Accounts Nostro,Cash Accounts Nostro,Value Day (EOD)|Amount|Debit,Treasury_DL,Treasury_DL|Cash Accounts Nostro|Value Day (EOD)|Amount|Debit|Settlement,Settlement,
Treasury_DL|19511633,19511633,Value Day (EOD)|Amount|Credit,Treasury_DL,Treasury_DL|19511633|Value Day (EOD)|Amount|Credit|Settlement,Settlement,
Treasury_DL|92511201,92511201,DepoLoan_MF_Trade Date Offbalance Principal|Cash Analysis Projected|Debit,Treasury_DL,Treasury_DL|92511201|DepoLoan_MF_Trade Date Offbalance Principal|Cash Analysis Projected|Debit|Borrowing,Borrowing,
Treasury_DL|72511201,72511201,DepoLoan_MF_Trade Date Offbalance Principal|Cash Analysis Projected|Credit,Treasury_DL,Treasury_DL|72511201|DepoLoan_MF_Trade Date Offbalance Principal|Cash Analysis Projected|Credit|Borrowing,Borrowing,
Treasury_DL|92511201,92511201,DepoLoan_MF_Value Date Offbalance Principal|Cash Analysis Projected|Credit,Treasury_DL,Treasury_DL|92511201|DepoLoan_MF_Value Date Offbalance Principal|Cash Analysis Projected|Credit|Borrowing,Borrowing,
Treasury_DL|72511201,72511201,DepoLoan_MF_Value Date Offbalance Principal|Cash Analysis Projected|Debit,Treasury_DL,Treasury_DL|72511201|DepoLoan_MF_Value Date Offbalance Principal|Cash Analysis Projected|Debit|Borrowing,Borrowing,
Treasury_DL|19511633,19511633,DepoLoan_MF_Value Date Principal|Cash Analysis Projected|Debit,Treasury_DL,Treasury_DL|19511633|DepoLoan_MF_Value Date Principal|Cash Analysis Projected|Debit|Borrowing,Borrowing,
Treasury_DL|22015101,22015101,DepoLoan_MF_Value Date Principal|Cash Analysis Projected|Credit,Treasury_DL,Treasury_DL|22015101|DepoLoan_MF_Value Date Principal|Cash Analysis Projected|Credit|Borrowing,Borrowing,
Treasury_DL|27513501,27513501,DepoLoan_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit,Treasury_DL,Treasury_DL|27513501|DepoLoan_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit|Borrowing,Borrowing,
Treasury_DL|19811105,19811105,DepoLoan_TD_Daily Interest Accrual_FCY_ACCY|PSAK Accrued Acc Curr|Debit,Treasury_DL,Treasury_DL|19811105|DepoLoan_TD_Daily Interest Accrual_FCY_ACCY|PSAK Accrued Acc Curr|Debit|Borrowing,Borrowing,
Treasury_DL|51021101,51021101,DepoLoan_TD_Daily Interest Accrual_FCY_ACCY|PSAK Accrued Acc Curr|Credit,Treasury_DL,Treasury_DL|51021101|DepoLoan_TD_Daily Interest Accrual_FCY_ACCY|PSAK Accrued Acc Curr|Credit|Borrowing,Borrowing,
Treasury_DL|19511633,19511633,DepoLoan_MF_Maturity Date Principal|Cash Analysis Projected|Debit,Treasury_DL,Treasury_DL|19511633|DepoLoan_MF_Maturity Date Principal|Cash Analysis Projected|Debit|Borrowing,Borrowing,
Treasury_DL|22015101,22015101,DepoLoan_MF_Maturity Date Principal|Cash Analysis Projected|Credit,Treasury_DL,Treasury_DL|22015101|DepoLoan_MF_Maturity Date Principal|Cash Analysis Projected|Credit|Borrowing,Borrowing,
Treasury_DL|19511633,19511633,DepoLoan_MF_Pay Date Interest PL|PSAK FI Interest Income|Debit,Treasury_DL,Treasury_DL|19511633|DepoLoan_MF_Pay Date Interest PL|PSAK FI Interest Income|Debit|Borrowing,Borrowing,
Treasury_DL|19811105,19811105,DepoLoan_MF_Pay Date Interest PL|PSAK FI Interest Income|Credit,Treasury_DL,Treasury_DL|19811105|DepoLoan_MF_Pay Date Interest PL|PSAK FI Interest Income|Credit|Borrowing,Borrowing,
Treasury_DL|51021101,51021101,DepoLoan_MF_Pay Date Interest PL|PSAK FI Interest Income|Credit,Treasury_DL,Treasury_DL|51021101|DepoLoan_MF_Pay Date Interest PL|PSAK FI Interest Income|Credit|Borrowing,Borrowing,
Treasury_DL|19811105,19811105,DepoLoan_MF_Pay Date Interest PL_FCY_ACCY|PSAK FI Interest Income Acc Curr|Debit,Treasury_DL,Treasury_DL|19811105|DepoLoan_MF_Pay Date Interest PL_FCY_ACCY|PSAK FI Interest Income Acc Curr|Debit|Borrowing,Borrowing,
Treasury_DL|51021101,51021101,DepoLoan_MF_Pay Date Interest PL_FCY_ACCY|PSAK FI Interest Income Acc Curr|Credit,Treasury_DL,Treasury_DL|51021101|DepoLoan_MF_Pay Date Interest PL_FCY_ACCY|PSAK FI Interest Income Acc Curr|Credit|Borrowing,Borrowing,
Treasury_DL|19511633,19511633,PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Debit,Treasury_DL,Treasury_DL|19511633|PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Debit|Placement,Placement,
Treasury_DL|12511103,12511103,PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Credit,Treasury_DL,Treasury_DL|12511103|PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Credit|Placement,Placement,
Treasury_DL|19511633,19511633,FX_MF_Value Date Principal|Cash Analysis Projected|Debit,Treasury_DL,Treasury_DL|19511633|FX_MF_Value Date Principal|Cash Analysis Projected|Debit|FX Spot,FX Spot,
Treasury_DL|61512101,61512101,FX_MF_Trade Date OffBalance Principal|Cash Analysis Projected|Debit,Treasury_DL,Treasury_DL|61512101|FX_MF_Trade Date OffBalance Principal|Cash Analysis Projected|Debit|FX Spot,FX Spot,
Treasury_DL|81512101,81512101,FX_MF_Trade Date OffBalance Principal|Cash Analysis Projected|Credit,Treasury_DL,Treasury_DL|81512101|FX_MF_Trade Date OffBalance Principal|Cash Analysis Projected|Credit|FX Spot,FX Spot,
