PRICE,,,,,,,/PRICE
PTYNBR.PTYID,SETTLE,HISTORICAL,BITS,DAY,INSADDR.INSID,CURR.INSID,
EOD_MtM,7.32411,Yes,256,2017-01-03,IDR/JIBOR/3M,IDR,
EOD_MtM,7.22589,Yes,256,2017-01-04,IDR/JIBOR/3M,IDR,
EOD_MtM,7.11607,Yes,256,2017-01-05,IDR/JIBOR/3M,IDR,
EOD_MtM,7.03893,Yes,256,2017-01-06,IDR/JIBOR/3M,IDR,
EOD_MtM,6.98036,Yes,256,2017-01-09,IDR/JIBOR/3M,IDR,
EOD_MtM,6.94821,Yes,256,2017-01-10,IDR/JIBOR/3M,IDR,
EOD_MtM,6.92679,Yes,256,2017-01-11,IDR/JIBOR/3M,IDR,
EOD_MtM,6.9125,Yes,256,2017-01-12,IDR/JIBOR/3M,IDR,
EOD_MtM,6.90536,Yes,256,2017-01-13,IDR/JIBOR/3M,IDR,
EOD_MtM,6.89643,Yes,256,2017-01-16,IDR/JIBOR/3M,IDR,
EOD_MtM,6.89821,Yes,256,2017-01-17,IDR/JIBOR/3M,IDR,
EOD_MtM,6.88571,Yes,256,2017-01-18,IDR/JIBOR/3M,IDR,
EOD_MtM,6.87143,Yes,256,2017-01-19,IDR/JIBOR/3M,IDR,
EOD_MtM,6.85357,Yes,256,2017-01-20,IDR/JIBOR/3M,IDR,
EOD_MtM,6.86429,Yes,256,2017-01-23,IDR/JIBOR/3M,IDR,
EOD_MtM,6.85357,Yes,256,2017-01-24,IDR/JIBOR/3M,IDR,
EOD_MtM,6.85179,Yes,256,2017-01-25,IDR/JIBOR/3M,IDR,
EOD_MtM,6.83512,Yes,256,2017-01-26,IDR/JIBOR/3M,IDR,
EOD_MtM,6.82619,Yes,256,2017-01-27,IDR/JIBOR/3M,IDR,
EOD_MtM,6.83036,Yes,256,2017-01-30,IDR/JIBOR/3M,IDR,
EOD_MtM,6.83214,Yes,256,2017-01-31,IDR/JIBOR/3M,IDR,
EOD_MtM,6.83036,Yes,256,2017-02-01,IDR/JIBOR/3M,IDR,
EOD_MtM,6.82143,Yes,256,2017-02-02,IDR/JIBOR/3M,IDR,
EOD_MtM,6.81786,Yes,256,2017-02-03,IDR/JIBOR/3M,IDR,
EOD_MtM,6.825,Yes,256,2017-02-06,IDR/JIBOR/3M,IDR,
EOD_MtM,6.83929,Yes,256,2017-02-07,IDR/JIBOR/3M,IDR,
EOD_MtM,6.83036,Yes,256,2017-02-08,IDR/JIBOR/3M,IDR,
EOD_MtM,6.83512,Yes,256,2017-02-09,IDR/JIBOR/3M,IDR,
EOD_MtM,6.83512,Yes,256,2017-02-10,IDR/JIBOR/3M,IDR,
EOD_MtM,6.82321,Yes,256,2017-02-13,IDR/JIBOR/3M,IDR,
EOD_MtM,6.82679,Yes,256,2017-02-14,IDR/JIBOR/3M,IDR,
EOD_MtM,6.82679,Yes,256,2017-02-15,IDR/JIBOR/3M,IDR,
EOD_MtM,6.82321,Yes,256,2017-02-16,IDR/JIBOR/3M,IDR,
EOD_MtM,6.82321,Yes,256,2017-02-17,IDR/JIBOR/3M,IDR,
EOD_MtM,6.82321,Yes,256,2017-02-20,IDR/JIBOR/3M,IDR,
EOD_MtM,6.81607,Yes,256,2017-02-21,IDR/JIBOR/3M,IDR,
EOD_MtM,6.81964,Yes,256,2017-02-22,IDR/JIBOR/3M,IDR,
EOD_MtM,6.82857,Yes,256,2017-02-23,IDR/JIBOR/3M,IDR,
EOD_MtM,6.82857,Yes,256,2017-02-24,IDR/JIBOR/3M,IDR,
EOD_MtM,6.83571,Yes,256,2017-02-27,IDR/JIBOR/3M,IDR,
EOD_MtM,6.83929,Yes,256,2017-02-28,IDR/JIBOR/3M,IDR,
EOD_MtM,6.84821,Yes,256,2017-03-01,IDR/JIBOR/3M,IDR,
EOD_MtM,6.84941,Yes,256,2017-03-02,IDR/JIBOR/3M,IDR,
EOD_MtM,6.84571,Yes,256,2017-03-03,IDR/JIBOR/3M,IDR,
EOD_MtM,6.85464,Yes,256,2017-03-06,IDR/JIBOR/3M,IDR,
EOD_MtM,6.85464,Yes,256,2017-03-07,IDR/JIBOR/3M,IDR,
EOD_MtM,6.85464,Yes,256,2017-03-08,IDR/JIBOR/3M,IDR,
EOD_MtM,6.85464,Yes,256,2017-03-09,IDR/JIBOR/3M,IDR,
EOD_MtM,6.85464,Yes,256,2017-03-10,IDR/JIBOR/3M,IDR,
EOD_MtM,6.85821,Yes,256,2017-03-13,IDR/JIBOR/3M,IDR,
EOD_MtM,6.85018,Yes,256,2017-03-14,IDR/JIBOR/3M,IDR,
EOD_MtM,6.84731,Yes,256,2017-03-15,IDR/JIBOR/3M,IDR,
EOD_MtM,6.85821,Yes,256,2017-03-16,IDR/JIBOR/3M,IDR,
EOD_MtM,6.85821,Yes,256,2017-03-17,IDR/JIBOR/3M,IDR,
EOD_MtM,6.86589,Yes,256,2017-03-20,IDR/JIBOR/3M,IDR,
EOD_MtM,6.86589,Yes,256,2017-03-21,IDR/JIBOR/3M,IDR,
EOD_MtM,6.86589,Yes,256,2017-03-22,IDR/JIBOR/3M,IDR,
EOD_MtM,6.86738,Yes,256,2017-03-23,IDR/JIBOR/3M,IDR,
EOD_MtM,6.86738,Yes,256,2017-03-24,IDR/JIBOR/3M,IDR,
EOD_MtM,6.86232,Yes,256,2017-03-27,IDR/JIBOR/3M,IDR,
EOD_MtM,6.86232,Yes,256,2017-03-28,IDR/JIBOR/3M,IDR,
EOD_MtM,6.86589,Yes,256,2017-03-29,IDR/JIBOR/3M,IDR,
EOD_MtM,6.86589,Yes,256,2017-03-30,IDR/JIBOR/3M,IDR,
EOD_MtM,6.86619,Yes,256,2017-03-31,IDR/JIBOR/3M,IDR,
EOD_MtM,6.85875,Yes,256,2017-04-03,IDR/JIBOR/3M,IDR,
EOD_MtM,6.86143,Yes,256,2017-04-04,IDR/JIBOR/3M,IDR,
EOD_MtM,6.86143,Yes,256,2017-04-05,IDR/JIBOR/3M,IDR,
EOD_MtM,6.85339,Yes,256,2017-04-06,IDR/JIBOR/3M,IDR,
EOD_MtM,6.85071,Yes,256,2017-04-07,IDR/JIBOR/3M,IDR,
EOD_MtM,6.85339,Yes,256,2017-04-10,IDR/JIBOR/3M,IDR,
EOD_MtM,6.85339,Yes,256,2017-04-11,IDR/JIBOR/3M,IDR,
EOD_MtM,6.85518,Yes,256,2017-04-12,IDR/JIBOR/3M,IDR,
EOD_MtM,6.85429,Yes,256,2017-04-13,IDR/JIBOR/3M,IDR,
EOD_MtM,6.85429,Yes,256,2017-04-14,IDR/JIBOR/3M,IDR,
EOD_MtM,6.85462,Yes,256,2017-04-17,IDR/JIBOR/3M,IDR,
EOD_MtM,6.85462,Yes,256,2017-04-18,IDR/JIBOR/3M,IDR,
EOD_MtM,6.86038,Yes,256,2017-04-19,IDR/JIBOR/3M,IDR,
EOD_MtM,6.85718,Yes,256,2017-04-20,IDR/JIBOR/3M,IDR,
EOD_MtM,6.85205,Yes,256,2017-04-21,IDR/JIBOR/3M,IDR,
EOD_MtM,6.85205,Yes,256,2017-04-24,IDR/JIBOR/3M,IDR,
EOD_MtM,6.84981,Yes,256,2017-04-25,IDR/JIBOR/3M,IDR,
EOD_MtM,6.84981,Yes,256,2017-04-26,IDR/JIBOR/3M,IDR,
EOD_MtM,6.84981,Yes,256,2017-04-27,IDR/JIBOR/3M,IDR,
EOD_MtM,6.85077,Yes,256,2017-04-28,IDR/JIBOR/3M,IDR,
EOD_MtM,6.85077,Yes,256,2017-05-01,IDR/JIBOR/3M,IDR,
EOD_MtM,6.84981,Yes,256,2017-05-02,IDR/JIBOR/3M,IDR,
