PRICE,,,,,,,/PRICE
PTYNBR.PTYID,SETTLE,HISTORICAL,BITS,DAY,INSADDR.INSID,CURR.INSID,
EOD_MtM,2.4328,Yes,256,2019-01-03,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4296,Yes,256,2019-01-04,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4276,Yes,256,2019-01-07,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4298,Yes,256,2019-01-08,USD/TERMSOFR/3M,USD,
EOD_MtM,2.439,Yes,256,2019-01-09,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4481,Yes,256,2019-01-10,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4448,Yes,256,2019-01-11,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4423,Yes,256,2019-01-14,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4467,Yes,256,2019-01-15,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4439,Yes,256,2019-01-16,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4456,Yes,256,2019-01-17,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4512,Yes,256,2019-01-18,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4512,Yes,256,2019-01-21,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4563,Yes,256,2019-01-22,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4568,Yes,256,2019-01-23,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4584,Yes,256,2019-01-24,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4614,Yes,256,2019-01-25,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4611,Yes,256,2019-01-28,USD/TERMSOFR/3M,USD,
EOD_MtM,2.455,Yes,256,2019-01-29,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4534,Yes,256,2019-01-30,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4542,Yes,256,2019-01-31,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4507,Yes,256,2019-02-01,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4466,Yes,256,2019-02-04,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4492,Yes,256,2019-02-05,USD/TERMSOFR/3M,USD,
EOD_MtM,2.448,Yes,256,2019-02-06,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4479,Yes,256,2019-02-07,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4468,Yes,256,2019-02-08,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4478,Yes,256,2019-02-11,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4521,Yes,256,2019-02-12,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4527,Yes,256,2019-02-13,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4549,Yes,256,2019-02-14,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4564,Yes,256,2019-02-15,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4564,Yes,256,2019-02-18,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4566,Yes,256,2019-02-19,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4526,Yes,256,2019-02-20,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4526,Yes,256,2019-02-21,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4546,Yes,256,2019-02-22,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4543,Yes,256,2019-02-25,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4586,Yes,256,2019-02-26,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4602,Yes,256,2019-02-27,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4599,Yes,256,2019-02-28,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4601,Yes,256,2019-03-01,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4587,Yes,256,2019-03-04,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4571,Yes,256,2019-03-05,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4525,Yes,256,2019-03-06,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4453,Yes,256,2019-03-07,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4364,Yes,256,2019-03-08,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4367,Yes,256,2019-03-11,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4381,Yes,256,2019-03-12,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4394,Yes,256,2019-03-13,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4378,Yes,256,2019-03-14,USD/TERMSOFR/3M,USD,
EOD_MtM,2.436,Yes,256,2019-03-15,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4326,Yes,256,2019-03-18,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4326,Yes,256,2019-03-19,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4279,Yes,256,2019-03-20,USD/TERMSOFR/3M,USD,
EOD_MtM,2.432,Yes,256,2019-03-21,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4433,Yes,256,2019-03-22,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4335,Yes,256,2019-03-25,USD/TERMSOFR/3M,USD,
EOD_MtM,2.423,Yes,256,2019-03-26,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4221,Yes,256,2019-03-27,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4154,Yes,256,2019-03-28,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4127,Yes,256,2019-03-29,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4045,Yes,256,2019-04-01,USD/TERMSOFR/3M,USD,
EOD_MtM,2.406,Yes,256,2019-04-02,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4073,Yes,256,2019-04-03,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4134,Yes,256,2019-04-04,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4188,Yes,256,2019-04-05,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4235,Yes,256,2019-04-08,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4213,Yes,256,2019-04-09,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4238,Yes,256,2019-04-10,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4208,Yes,256,2019-04-11,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4222,Yes,256,2019-04-12,USD/TERMSOFR/3M,USD,
EOD_MtM,2.4226,Yes,256,2019-04-15,USD/TERMSOFR/3M,USD,
