PRICE,,,,,,,/PRICE
PTYNBR.PTYID,SETTLE,HISTORICAL,BITS,DAY,INSADDR.INSID,CURR.INSID,
EOD_MtM,0.82,Yes,256,2017-01-03,USD/LIBOR/2M,USD,
EOD_MtM,0.82278,Yes,256,2017-01-04,USD/LIBOR/2M,USD,
EOD_MtM,0.82444,Yes,256,2017-01-05,USD/LIBOR/2M,USD,
EOD_MtM,0.82778,Yes,256,2017-01-06,USD/LIBOR/2M,USD,
EOD_MtM,0.83167,Yes,256,2017-01-09,USD/LIBOR/2M,USD,
EOD_MtM,0.83167,Yes,256,2017-01-10,USD/LIBOR/2M,USD,
EOD_MtM,0.83333,Yes,256,2017-01-11,USD/LIBOR/2M,USD,
EOD_MtM,0.83444,Yes,256,2017-01-12,USD/LIBOR/2M,USD,
EOD_MtM,0.835,Yes,256,2017-01-13,USD/LIBOR/2M,USD,
EOD_MtM,0.83667,Yes,256,2017-01-16,USD/LIBOR/2M,USD,
EOD_MtM,0.83778,Yes,256,2017-01-17,USD/LIBOR/2M,USD,
EOD_MtM,0.84806,Yes,256,2017-01-18,USD/LIBOR/2M,USD,
EOD_MtM,0.85111,Yes,256,2017-01-19,USD/LIBOR/2M,USD,
EOD_MtM,0.85056,Yes,256,2017-01-20,USD/LIBOR/2M,USD,
EOD_MtM,0.84694,Yes,256,2017-01-23,USD/LIBOR/2M,USD,
EOD_MtM,0.845,Yes,256,2017-01-24,USD/LIBOR/2M,USD,
EOD_MtM,0.84556,Yes,256,2017-01-25,USD/LIBOR/2M,USD,
EOD_MtM,0.84222,Yes,256,2017-01-26,USD/LIBOR/2M,USD,
EOD_MtM,0.84222,Yes,256,2017-01-27,USD/LIBOR/2M,USD,
EOD_MtM,0.84111,Yes,256,2017-01-30,USD/LIBOR/2M,USD,
EOD_MtM,0.83944,Yes,256,2017-01-31,USD/LIBOR/2M,USD,
EOD_MtM,0.84167,Yes,256,2017-02-01,USD/LIBOR/2M,USD,
EOD_MtM,0.84111,Yes,256,2017-02-02,USD/LIBOR/2M,USD,
EOD_MtM,0.84111,Yes,256,2017-02-03,USD/LIBOR/2M,USD,
EOD_MtM,0.83944,Yes,256,2017-02-06,USD/LIBOR/2M,USD,
EOD_MtM,0.83778,Yes,256,2017-02-07,USD/LIBOR/2M,USD,
EOD_MtM,0.83833,Yes,256,2017-02-08,USD/LIBOR/2M,USD,
EOD_MtM,0.84,Yes,256,2017-02-09,USD/LIBOR/2M,USD,
EOD_MtM,0.84556,Yes,256,2017-02-10,USD/LIBOR/2M,USD,
EOD_MtM,0.84778,Yes,256,2017-02-13,USD/LIBOR/2M,USD,
EOD_MtM,0.84778,Yes,256,2017-02-14,USD/LIBOR/2M,USD,
EOD_MtM,0.85111,Yes,256,2017-02-15,USD/LIBOR/2M,USD,
EOD_MtM,0.85833,Yes,256,2017-02-16,USD/LIBOR/2M,USD,
EOD_MtM,0.85333,Yes,256,2017-02-17,USD/LIBOR/2M,USD,
EOD_MtM,0.85111,Yes,256,2017-02-20,USD/LIBOR/2M,USD,
EOD_MtM,0.85333,Yes,256,2017-02-21,USD/LIBOR/2M,USD,
EOD_MtM,0.85444,Yes,256,2017-02-22,USD/LIBOR/2M,USD,
EOD_MtM,0.85222,Yes,256,2017-02-23,USD/LIBOR/2M,USD,
EOD_MtM,0.85167,Yes,256,2017-02-24,USD/LIBOR/2M,USD,
EOD_MtM,0.85167,Yes,256,2017-02-27,USD/LIBOR/2M,USD,
EOD_MtM,0.86278,Yes,256,2017-02-28,USD/LIBOR/2M,USD,
EOD_MtM,0.89333,Yes,256,2017-03-01,USD/LIBOR/2M,USD,
EOD_MtM,0.905,Yes,256,2017-03-02,USD/LIBOR/2M,USD,
EOD_MtM,0.91333,Yes,256,2017-03-03,USD/LIBOR/2M,USD,
EOD_MtM,0.92556,Yes,256,2017-03-06,USD/LIBOR/2M,USD,
EOD_MtM,0.92889,Yes,256,2017-03-07,USD/LIBOR/2M,USD,
EOD_MtM,0.93222,Yes,256,2017-03-08,USD/LIBOR/2M,USD,
EOD_MtM,0.94833,Yes,256,2017-03-09,USD/LIBOR/2M,USD,
EOD_MtM,0.95833,Yes,256,2017-03-10,USD/LIBOR/2M,USD,
EOD_MtM,0.96944,Yes,256,2017-03-13,USD/LIBOR/2M,USD,
EOD_MtM,0.97722,Yes,256,2017-03-14,USD/LIBOR/2M,USD,
EOD_MtM,0.98722,Yes,256,2017-03-15,USD/LIBOR/2M,USD,
EOD_MtM,1.01556,Yes,256,2017-03-16,USD/LIBOR/2M,USD,
EOD_MtM,1.02167,Yes,256,2017-03-17,USD/LIBOR/2M,USD,
EOD_MtM,1.02,Yes,256,2017-03-20,USD/LIBOR/2M,USD,
EOD_MtM,1.02,Yes,256,2017-03-21,USD/LIBOR/2M,USD,
EOD_MtM,1.02389,Yes,256,2017-03-22,USD/LIBOR/2M,USD,
EOD_MtM,1.02,Yes,256,2017-03-23,USD/LIBOR/2M,USD,
EOD_MtM,1.02278,Yes,256,2017-03-24,USD/LIBOR/2M,USD,
EOD_MtM,1.02278,Yes,256,2017-03-27,USD/LIBOR/2M,USD,
EOD_MtM,1.02056,Yes,256,2017-03-28,USD/LIBOR/2M,USD,
EOD_MtM,1.02444,Yes,256,2017-03-29,USD/LIBOR/2M,USD,
EOD_MtM,1.02556,Yes,256,2017-03-30,USD/LIBOR/2M,USD,
EOD_MtM,1.025,Yes,256,2017-03-31,USD/LIBOR/2M,USD,
EOD_MtM,1.02556,Yes,256,2017-04-03,USD/LIBOR/2M,USD,
EOD_MtM,1.02833,Yes,256,2017-04-04,USD/LIBOR/2M,USD,
EOD_MtM,1.02722,Yes,256,2017-04-05,USD/LIBOR/2M,USD,
EOD_MtM,1.02667,Yes,256,2017-04-06,USD/LIBOR/2M,USD,
EOD_MtM,1.02611,Yes,256,2017-04-07,USD/LIBOR/2M,USD,
EOD_MtM,1.02611,Yes,256,2017-04-10,USD/LIBOR/2M,USD,
EOD_MtM,1.02722,Yes,256,2017-04-11,USD/LIBOR/2M,USD,
EOD_MtM,1.03333,Yes,256,2017-04-12,USD/LIBOR/2M,USD,
EOD_MtM,1.035,Yes,256,2017-04-13,USD/LIBOR/2M,USD,
