PRICE,,,,,,,/PRICE
PTYNBR.PTYID,SETTLE,HISTORICAL,BITS,DAY,INSADDR.INSID,CURR.INSID,
EOD_MtM,2.4459,Yes,256,2019-01-03,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4375,Yes,256,2019-01-04,USD/TERMSOFR/1M,USD,
EOD_MtM,2.424,Yes,256,2019-01-07,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4217,Yes,256,2019-01-08,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4249,Yes,256,2019-01-09,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4329,Yes,256,2019-01-10,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4314,Yes,256,2019-01-11,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4309,Yes,256,2019-01-14,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4343,Yes,256,2019-01-15,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4316,Yes,256,2019-01-16,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4357,Yes,256,2019-01-17,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4401,Yes,256,2019-01-18,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4401,Yes,256,2019-01-21,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4444,Yes,256,2019-01-22,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4475,Yes,256,2019-01-23,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4527,Yes,256,2019-01-24,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4559,Yes,256,2019-01-25,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4553,Yes,256,2019-01-28,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4533,Yes,256,2019-01-29,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4496,Yes,256,2019-01-30,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4505,Yes,256,2019-01-31,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4508,Yes,256,2019-02-01,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4438,Yes,256,2019-02-04,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4455,Yes,256,2019-02-05,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4436,Yes,256,2019-02-06,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4408,Yes,256,2019-02-07,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4437,Yes,256,2019-02-08,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4482,Yes,256,2019-02-11,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4537,Yes,256,2019-02-12,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4534,Yes,256,2019-02-13,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4568,Yes,256,2019-02-14,USD/TERMSOFR/1M,USD,
EOD_MtM,2.462,Yes,256,2019-02-15,USD/TERMSOFR/1M,USD,
EOD_MtM,2.462,Yes,256,2019-02-18,USD/TERMSOFR/1M,USD,
EOD_MtM,2.465,Yes,256,2019-02-19,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4633,Yes,256,2019-02-20,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4633,Yes,256,2019-02-21,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4628,Yes,256,2019-02-22,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4648,Yes,256,2019-02-25,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4714,Yes,256,2019-02-26,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4701,Yes,256,2019-02-27,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4679,Yes,256,2019-02-28,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4681,Yes,256,2019-03-01,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4613,Yes,256,2019-03-04,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4648,Yes,256,2019-03-05,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4607,Yes,256,2019-03-06,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4491,Yes,256,2019-03-07,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4404,Yes,256,2019-03-08,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4414,Yes,256,2019-03-11,USD/TERMSOFR/1M,USD,
EOD_MtM,2.446,Yes,256,2019-03-12,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4485,Yes,256,2019-03-13,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4403,Yes,256,2019-03-14,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4367,Yes,256,2019-03-15,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4334,Yes,256,2019-03-18,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4334,Yes,256,2019-03-19,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4243,Yes,256,2019-03-20,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4305,Yes,256,2019-03-21,USD/TERMSOFR/1M,USD,
EOD_MtM,2.452,Yes,256,2019-03-22,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4403,Yes,256,2019-03-25,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4318,Yes,256,2019-03-26,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4268,Yes,256,2019-03-27,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4256,Yes,256,2019-03-28,USD/TERMSOFR/1M,USD,
EOD_MtM,2.422,Yes,256,2019-03-29,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4052,Yes,256,2019-04-01,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4009,Yes,256,2019-04-02,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4032,Yes,256,2019-04-03,USD/TERMSOFR/1M,USD,
EOD_MtM,2.41,Yes,256,2019-04-04,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4192,Yes,256,2019-04-05,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4228,Yes,256,2019-04-08,USD/TERMSOFR/1M,USD,
EOD_MtM,2.42,Yes,256,2019-04-09,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4262,Yes,256,2019-04-10,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4255,Yes,256,2019-04-11,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4245,Yes,256,2019-04-12,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4248,Yes,256,2019-04-15,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4279,Yes,256,2019-04-16,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4339,Yes,256,2019-04-17,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4471,Yes,256,2019-04-18,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4471,Yes,256,2019-04-19,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4472,Yes,256,2019-04-22,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4525,Yes,256,2019-04-23,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4468,Yes,256,2019-04-24,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4452,Yes,256,2019-04-25,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4495,Yes,256,2019-04-26,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4523,Yes,256,2019-04-29,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4527,Yes,256,2019-04-30,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4513,Yes,256,2019-05-01,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4552,Yes,256,2019-05-02,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4456,Yes,256,2019-05-03,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4355,Yes,256,2019-05-06,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4279,Yes,256,2019-05-07,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4312,Yes,256,2019-05-08,USD/TERMSOFR/1M,USD,
EOD_MtM,2.436,Yes,256,2019-05-09,USD/TERMSOFR/1M,USD,
EOD_MtM,2.4256,Yes,256,2019-05-10,USD/TERMSOFR/1M,USD,
