TACCOUNTALLOCLINK,,,,,,/TACCOUNTALLOCLINK
COA.ID,CHART_OF_ACCOUNT.T_ACCOUNT.NUMBER,JVD.ID,CHART_OF_ACCOUNT.BOOK.NAME,ID,TREATMENT.NAME,
Treasury_CI|48511170,48511170,CCS/IRS_MF_Pay Date Termination Fee_FCY_ACCY|PSAK Cash Analysis Projected Acc Curr|Credit,Treasury_CI,Treasury_CI|48511170|CCS/IRS_MF_Pay Date Termination Fee_FCY_ACCY|PSAK Cash Analysis Projected Acc Curr|Credit|CCS IRS,CCS IRS,
Treasury_CI|58011370,58011370,CCS/IRS_MF_Pay Date Termination Fee_FCY_ACCY|PSAK Cash Analysis Projected Acc Curr|Credit,Treasury_CI,Treasury_CI|58011370|CCS/IRS_MF_Pay Date Termination Fee_FCY_ACCY|PSAK Cash Analysis Projected Acc Curr|Credit|CCS IRS,CCS IRS,
Treasury_CI|48511170,48511170,CCS/IRS_MF_Pay Date Termination Fee_FCY (NI)|Cash Analysis Projected|Credit,Treasury_CI,Treasury_CI|48511170|CCS/IRS_MF_Pay Date Termination Fee_FCY (NI)|Cash Analysis Projected|Credit|CCS IRS,CCS IRS,
Treasury_CI|58011370,58011370,CCS/IRS_MF_Pay Date Termination Fee_FCY (NI)|Cash Analysis Projected|Credit,Treasury_CI,Treasury_CI|58011370|CCS/IRS_MF_Pay Date Termination Fee_FCY (NI)|Cash Analysis Projected|Credit|CCS IRS,CCS IRS,
Treasury_CI|P/L DUMMY,P/L DUMMY,CCS/IRS_MF_Pay Date Termination Fee_FCY (NI)|Cash Analysis Projected|Debit,Treasury_CI,Treasury_CI|P/L DUMMY|CCS/IRS_MF_Pay Date Termination Fee_FCY (NI)|Cash Analysis Projected|Debit|CCS IRS,CCS IRS,
Treasury_CI|61522201,61522201,FRA_TD_Trade Date Commitment|Nominal Amount Accounting|Debit,Treasury_CI,Treasury_CI|61522201|FRA_TD_Trade Date Commitment|Nominal Amount Accounting|Debit|FRA,FRA,
Treasury_CI|81522201,81522201,FRA_TD_Trade Date Commitment|Nominal Amount Accounting|Credit,Treasury_CI,Treasury_CI|81522201|FRA_TD_Trade Date Commitment|Nominal Amount Accounting|Credit|FRA,FRA,
Treasury_CI|91522201,91522201,FRA_TD_Trade Date Commitment|Nominal Amount Accounting|Debit,Treasury_CI,Treasury_CI|91522201|FRA_TD_Trade Date Commitment|Nominal Amount Accounting|Debit|FRA,FRA,
Treasury_CI|71522201,71522201,FRA_TD_Trade Date Commitment|Nominal Amount Accounting|Credit,Treasury_CI,Treasury_CI|71522201|FRA_TD_Trade Date Commitment|Nominal Amount Accounting|Credit|FRA,FRA,
Treasury_CI|61522201,61522201,FRA_TD_Maturity Date Commitment|Nominal Amount Accounting|Credit,Treasury_CI,Treasury_CI|61522201|FRA_TD_Maturity Date Commitment|Nominal Amount Accounting|Credit|FRA,FRA,
Treasury_CI|91522201,91522201,FRA_TD_Maturity Date Commitment|Nominal Amount Accounting|Credit,Treasury_CI,Treasury_CI|91522201|FRA_TD_Maturity Date Commitment|Nominal Amount Accounting|Credit|FRA,FRA,
Treasury_CI|81522201,81522201,FRA_TD_Maturity Date Commitment|Nominal Amount Accounting|Debit,Treasury_CI,Treasury_CI|81522201|FRA_TD_Maturity Date Commitment|Nominal Amount Accounting|Debit|FRA,FRA,
Treasury_CI|71522201,71522201,FRA_TD_Maturity Date Commitment|Nominal Amount Accounting|Debit,Treasury_CI,Treasury_CI|71522201|FRA_TD_Maturity Date Commitment|Nominal Amount Accounting|Debit|FRA,FRA,
Treasury_CI|14522201,14522201,FRA_TD_Daily Mark to Market|Portfolio Value IDR|Debit,Treasury_CI,Treasury_CI|14522201|FRA_TD_Daily Mark to Market|Portfolio Value IDR|Debit|FRA,FRA,
Treasury_CI|23022201,23022201,FRA_TD_Daily Mark to Market|Portfolio Value IDR|Debit,Treasury_CI,Treasury_CI|23022201|FRA_TD_Daily Mark to Market|Portfolio Value IDR|Debit|FRA,FRA,
Treasury_CI|44511102,44511102,FRA_TD_Daily Mark to Market|Portfolio Value IDR|Credit,Treasury_CI,Treasury_CI|44511102|FRA_TD_Daily Mark to Market|Portfolio Value IDR|Credit|FRA,FRA,
Treasury_CI|19511633,19511633,FRA_MF_Pay Date Gain/Loss|Cash Analysis Projected|Debit,Treasury_CI,Treasury_CI|19511633|FRA_MF_Pay Date Gain/Loss|Cash Analysis Projected|Debit|FRA,FRA,
Treasury_CI|19811105,19811105,FRA_MF_Pay Date Gain/Loss|Cash Analysis Projected|Credit,Treasury_CI,Treasury_CI|19811105|FRA_MF_Pay Date Gain/Loss|Cash Analysis Projected|Credit|FRA,FRA,
Treasury_CI|44511102,44511102,FRA_MF_Pay Date Gain/Loss|Cash Analysis Projected|Credit,Treasury_CI,Treasury_CI|44511102|FRA_MF_Pay Date Gain/Loss|Cash Analysis Projected|Credit|FRA,FRA,
Treasury_CI|19811105,19811105,FRA_MF_Pay Date Gain/Loss_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit,Treasury_CI,Treasury_CI|19811105|FRA_MF_Pay Date Gain/Loss_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit|FRA,FRA,
Treasury_CI|44511102,44511102,FRA_MF_Pay Date Gain/Loss_FCY_IDR|PSAK Cash Analysis Projected IDR|Credit,Treasury_CI,Treasury_CI|44511102|FRA_MF_Pay Date Gain/Loss_FCY_IDR|PSAK Cash Analysis Projected IDR|Credit|FRA,FRA,
Treasury_CI|P/L DUMMY,P/L DUMMY,FRA_MF_Pay Date Gain/Loss_FCY (NI)|Cash Analysis Projected|Debit,Treasury_CI,Treasury_CI|P/L DUMMY|FRA_MF_Pay Date Gain/Loss_FCY (NI)|Cash Analysis Projected|Debit|FRA,FRA,
Treasury_CI|44511102,44511102,FRA_MF_Pay Date Gain/Loss_FCY (NI)|Cash Analysis Projected|Credit,Treasury_CI,Treasury_CI|44511102|FRA_MF_Pay Date Gain/Loss_FCY (NI)|Cash Analysis Projected|Credit|FRA,FRA,
Treasury_CI|19611206,19611206,DepoLoan_MF_Value Date Principal|Cash Analysis Projected|Credit,Treasury_CI,Treasury_CI|19611206|DepoLoan_MF_Value Date Principal|Cash Analysis Projected|Credit|Placement,Placement,
Treasury_CI|19611207,19611207,DepoLoan_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit,Treasury_CI,Treasury_CI|19611207|DepoLoan_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit|Placement,Placement,
Treasury_CI|49011406,49011406,DepoLoan_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Credit,Treasury_CI,Treasury_CI|49011406|DepoLoan_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Credit|Placement,Placement,
Treasury_CI|16511103,16511103,DepoLoan_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit,Treasury_CI,Treasury_CI|16511103|DepoLoan_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit|Placement,Placement,
Treasury_CI|19811105,19811105,DepoLoan_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Credit,Treasury_CI,Treasury_CI|19811105|DepoLoan_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Credit|Placement,Placement,
Treasury_CI|49011406,49011406,DepoLoan_TD_Daily Interest Accrual_FCY_ACCY|PSAK Accrued Acc Curr|Credit,Treasury_CI,Treasury_CI|49011406|DepoLoan_TD_Daily Interest Accrual_FCY_ACCY|PSAK Accrued Acc Curr|Credit|Placement,Placement,
Treasury_CI|49011406,49011406,DepoLoan_TD_Daily Interest Accrual_FCY (NI)|Accounting Accrued Interest FI|Credit,Treasury_CI,Treasury_CI|49011406|DepoLoan_TD_Daily Interest Accrual_FCY (NI)|Accounting Accrued Interest FI|Credit|Placement,Placement,
Treasury_CI|49011406,49011406,DepoLoan_MF_Pay Date Interest PL|PSAK FI Interest Income|Credit,Treasury_CI,Treasury_CI|49011406|DepoLoan_MF_Pay Date Interest PL|PSAK FI Interest Income|Credit|Placement,Placement,
Treasury_CI|49011406,49011406,DepoLoan_MF_Pay Date Interest PL_FCY (NI)|PSAK FI Interest Income|Credit,Treasury_CI,Treasury_CI|49011406|DepoLoan_MF_Pay Date Interest PL_FCY (NI)|PSAK FI Interest Income|Credit|Placement,Placement,
Treasury_CI|49011406,49011406,DepoLoan_MF_Pay Date Interest PL_FCY_ACCY|PSAK FI Interest Income Acc Curr|Credit,Treasury_CI,Treasury_CI|49011406|DepoLoan_MF_Pay Date Interest PL_FCY_ACCY|PSAK FI Interest Income Acc Curr|Credit|Placement,Placement,
Treasury_CI|19611206,19611206,DepoLoan_MF_Maturity Date Principal|Cash Analysis Projected|Credit,Treasury_CI,Treasury_CI|19611206|DepoLoan_MF_Maturity Date Principal|Cash Analysis Projected|Credit|Placement,Placement,
Treasury_CI|19511633,19511633,DepoLoan Discounted_MF_Maturity Pay Date|Cash Analysis Projected|Debit,Treasury_CI,Treasury_CI|19511633|DepoLoan Discounted_MF_Maturity Pay Date|Cash Analysis Projected|Debit|Placement(Discounted),Placement(Discounted),
Treasury_CI|19511942,19511942,DepoLoan Discounted_MF_Maturity Pay Date|Cash Analysis Projected|Credit,Treasury_CI,Treasury_CI|19511942|DepoLoan Discounted_MF_Maturity Pay Date|Cash Analysis Projected|Credit|Placement(Discounted),Placement(Discounted),
Treasury_CI|19511942,19511942,DepoLoan Discounted_MF_Maturity Date|Cash Analysis Projected|Debit,Treasury_CI,Treasury_CI|19511942|DepoLoan Discounted_MF_Maturity Date|Cash Analysis Projected|Debit|Placement(Discounted),Placement(Discounted),
Treasury_CI|12511103,12511103,DepoLoan Discounted_MF_Maturity Date|Cash Analysis Projected|Credit,Treasury_CI,Treasury_CI|12511103|DepoLoan Discounted_MF_Maturity Date|Cash Analysis Projected|Credit|Placement(Discounted),Placement(Discounted),
Treasury_CI|19511633,19511633,Fund_MF_Pay Date Aggregated Dividends|Cash Analysis Projected|Debit,Treasury_CI,Treasury_CI|19511633|Fund_MF_Pay Date Aggregated Dividends|Cash Analysis Projected|Debit|Bond Amortised Cost,Bond Amortised Cost,
Treasury_CI|19511633,19511633,Fund_MF_Pay Date Aggregated Dividends|Cash Analysis Projected|Debit,Treasury_CI,Treasury_CI|19511633|Fund_MF_Pay Date Aggregated Dividends|Cash Analysis Projected|Debit|Bond FVTPL,Bond FVTPL,
Treasury_CI|19811105,19811105,Fund_MF_Pay Date Aggregated Dividends|Cash Analysis Projected|Credit,Treasury_CI,Treasury_CI|19811105|Fund_MF_Pay Date Aggregated Dividends|Cash Analysis Projected|Credit|Bond FVTPL,Bond FVTPL,
Treasury_CI|45033201,45033201,Fund_MF_Pay Date Aggregated Dividends|Cash Analysis Projected|Credit,Treasury_CI,Treasury_CI|45033201|Fund_MF_Pay Date Aggregated Dividends|Cash Analysis Projected|Credit|Bond FVTPL,Bond FVTPL,
Treasury_CI|19811105,19811105,Fund_MF_Pay Date Aggregated Dividends_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit,Treasury_CI,Treasury_CI|19811105|Fund_MF_Pay Date Aggregated Dividends_FCY_IDR|PSAK Cash Analysis Projected IDR|Debit|Bond FVTPL,Bond FVTPL,
Treasury_CI|45033201,45033201,Fund_MF_Pay Date Aggregated Dividends_FCY_IDR|PSAK Cash Analysis Projected IDR|Credit,Treasury_CI,Treasury_CI|45033201|Fund_MF_Pay Date Aggregated Dividends_FCY_IDR|PSAK Cash Analysis Projected IDR|Credit|Bond FVTPL,Bond FVTPL,
Treasury_CI|45033201,45033201,Fund_MF_Pay Date Aggregated Dividends_FCY (NI)|Cash Analysis Projected|Credit,Treasury_CI,Treasury_CI|45033201|Fund_MF_Pay Date Aggregated Dividends_FCY (NI)|Cash Analysis Projected|Credit|Bond FVTPL,Bond FVTPL,
Treasury_CI|P/L DUMMY,P/L DUMMY,Fund_MF_Pay Date Aggregated Dividends_FCY (NI)|Cash Analysis Projected|Debit,Treasury_CI,Treasury_CI|P/L DUMMY|Fund_MF_Pay Date Aggregated Dividends_FCY (NI)|Cash Analysis Projected|Debit|Bond FVTPL,Bond FVTPL,
Treasury_CI|13013201,13013201,Bond FVTPL_TD_Trade Date Buy|Trade Premium Dv|Credit,Treasury_CI,Treasury_CI|13013201|Bond FVTPL_TD_Trade Date Buy|Trade Premium Dv|Credit|Bond FVTPL,Bond FVTPL,
Treasury_CI|13013201,13013201,Bond_TD_Daily MtM Trade Contract Ref BUPL|Portfolio Book Unrealized Profit and Loss|Debit,Treasury_CI,Treasury_CI|13013201|Bond_TD_Daily MtM Trade Contract Ref BUPL|Portfolio Book Unrealized Profit and Loss|Debit|Bond FVTPL,Bond FVTPL,
Treasury_CI|45013201,45013201,Bond_TD_Daily MtM Trade Contract Ref BUPL|Portfolio Book Unrealized Profit and Loss|Credit,Treasury_CI,Treasury_CI|45013201|Bond_TD_Daily MtM Trade Contract Ref BUPL|Portfolio Book Unrealized Profit and Loss|Credit|Bond FVTPL,Bond FVTPL,
Treasury_CI|45013201,45013201,Bond_TD_Daily MtM Trade Contract Ref BUPL_FCY (NI)|Portfolio Book Unrealized Profit and Loss|Credit,Treasury_CI,Treasury_CI|45013201|Bond_TD_Daily MtM Trade Contract Ref BUPL_FCY (NI)|Portfolio Book Unrealized Profit and Loss|Credit|Bond FVTPL,Bond FVTPL,
Treasury_CI|45013201,45013201,Bond_TD_Daily MtM Trade Contract Ref BUPL_FCY_ACCY|Portfolio Book Unrealized Profit and Loss Acc Curr|Credit,Treasury_CI,Treasury_CI|45013201|Bond_TD_Daily MtM Trade Contract Ref BUPL_FCY_ACCY|Portfolio Book Unrealized Profit and Loss Acc Curr|Credit|Bond FVTPL,Bond FVTPL,
Treasury_CI|16563101,16563101,Bond OCI/AC_TD_Trade Date Buy|Accounting Traded Interest Rounded|Credit,Treasury_CI,Treasury_CI|16563101|Bond OCI/AC_TD_Trade Date Buy|Accounting Traded Interest Rounded|Credit|Bond FVOCI,Bond FVOCI,
Treasury_CI|14031101,14031101,Bond OCI/AC_TD_Trade Date Buy|PSAK Bond Fair Value|Credit,Treasury_CI,Treasury_CI|14031101|Bond OCI/AC_TD_Trade Date Buy|PSAK Bond Fair Value|Credit|Bond FVOCI,Bond FVOCI,
Treasury_CI|13031101,13031101,Bond OCI/AC_TD_Trade Date Buy|PSAK Bond Fair Value|Credit,Treasury_CI,Treasury_CI|13031101|Bond OCI/AC_TD_Trade Date Buy|PSAK Bond Fair Value|Credit|Bond FVOCI,Bond FVOCI,
Treasury_CI|13032802,13032802,Bond OCI/AC_TD_Trade Date Buy|PSAK Bond Fair Value|Credit,Treasury_CI,Treasury_CI|13032802|Bond OCI/AC_TD_Trade Date Buy|PSAK Bond Fair Value|Credit|Bond FVOCI,Bond FVOCI,
Treasury_CI|13033401,13033401,Bond OCI/AC_TD_Trade Date Buy|PSAK Bond Fair Value|Credit,Treasury_CI,Treasury_CI|13033401|Bond OCI/AC_TD_Trade Date Buy|PSAK Bond Fair Value|Credit|Bond FVOCI,Bond FVOCI,
Treasury_CI|13032801,13032801,Bond OCI/AC_TD_Trade Date Buy|PSAK Bond Fair Value|Credit,Treasury_CI,Treasury_CI|13032801|Bond OCI/AC_TD_Trade Date Buy|PSAK Bond Fair Value|Credit|Bond FVOCI,Bond FVOCI,
Treasury_CI|13032301,13032301,Bond OCI/AC_TD_Trade Date Buy|PSAK Bond Fair Value|Credit,Treasury_CI,Treasury_CI|13032301|Bond OCI/AC_TD_Trade Date Buy|PSAK Bond Fair Value|Credit|Bond FVOCI,Bond FVOCI,
Treasury_CI|41033301,41033301,Bond_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Credit,Treasury_CI,Treasury_CI|41033301|Bond_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Credit|Bond FVOCI,Bond FVOCI,
Treasury_CI|45012301,45012301,Bond_TD_Daily MtM Trade Contract Ref BUPL|Portfolio Book Unrealized Profit and Loss|Credit,Treasury_CI,Treasury_CI|45012301|Bond_TD_Daily MtM Trade Contract Ref BUPL|Portfolio Book Unrealized Profit and Loss|Credit|Bond FVTPL,Bond FVTPL,
Treasury_CI|13012801,13012801,Bond FVTPL_TD_Trade Date Buy|Trade Premium Dv|Credit,Treasury_CI,Treasury_CI|13012801|Bond FVTPL_TD_Trade Date Buy|Trade Premium Dv|Credit|Bond FVTPL,Bond FVTPL,
Treasury_CI|13012801,13012801,Bond_TD_Daily MtM Trade Contract Ref BUPL|Portfolio Book Unrealized Profit and Loss|Debit,Treasury_CI,Treasury_CI|13012801|Bond_TD_Daily MtM Trade Contract Ref BUPL|Portfolio Book Unrealized Profit and Loss|Debit|Bond FVTPL,Bond FVTPL,
Treasury_CI|45012801,45012801,Bond_TD_Daily MtM Trade Contract Ref BUPL|Portfolio Book Unrealized Profit and Loss|Credit,Treasury_CI,Treasury_CI|45012801|Bond_TD_Daily MtM Trade Contract Ref BUPL|Portfolio Book Unrealized Profit and Loss|Credit|Bond FVTPL,Bond FVTPL,
Treasury_CI|45012301,45012301,Bond_TD_Daily MtM Trade Contract Ref BUPL_FCY (NI)|Portfolio Book Unrealized Profit and Loss|Credit,Treasury_CI,Treasury_CI|45012301|Bond_TD_Daily MtM Trade Contract Ref BUPL_FCY (NI)|Portfolio Book Unrealized Profit and Loss|Credit|Bond FVTPL,Bond FVTPL,
Treasury_CI|45012801,45012801,Bond_TD_Daily MtM Trade Contract Ref BUPL_FCY (NI)|Portfolio Book Unrealized Profit and Loss|Credit,Treasury_CI,Treasury_CI|45012801|Bond_TD_Daily MtM Trade Contract Ref BUPL_FCY (NI)|Portfolio Book Unrealized Profit and Loss|Credit|Bond FVTPL,Bond FVTPL,
Treasury_CI|45012301,45012301,Bond_TD_Daily MtM Trade Contract Ref BUPL_FCY_ACCY|Portfolio Book Unrealized Profit and Loss Acc Curr|Credit,Treasury_CI,Treasury_CI|45012301|Bond_TD_Daily MtM Trade Contract Ref BUPL_FCY_ACCY|Portfolio Book Unrealized Profit and Loss Acc Curr|Credit|Bond FVTPL,Bond FVTPL,
Treasury_CI|45012801,45012801,Bond_TD_Daily MtM Trade Contract Ref BUPL_FCY_ACCY|Portfolio Book Unrealized Profit and Loss Acc Curr|Credit,Treasury_CI,Treasury_CI|45012801|Bond_TD_Daily MtM Trade Contract Ref BUPL_FCY_ACCY|Portfolio Book Unrealized Profit and Loss Acc Curr|Credit|Bond FVTPL,Bond FVTPL,
Treasury_CI|13012301,13012301,Bond_TD_Daily MtM Trade Contract Ref BUPL|Portfolio Book Unrealized Profit and Loss|Debit,Treasury_CI,Treasury_CI|13012301|Bond_TD_Daily MtM Trade Contract Ref BUPL|Portfolio Book Unrealized Profit and Loss|Debit|Bond FVTPL,Bond FVTPL,
Treasury_CI|13012301,13012301,Bond FVTPL_TD_Trade Date Buy|Trade Premium Dv|Credit,Treasury_CI,Treasury_CI|13012301|Bond FVTPL_TD_Trade Date Buy|Trade Premium Dv|Credit|Bond FVTPL,Bond FVTPL,
Treasury_CI|41063101,41063101,Bond_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Credit,Treasury_CI,Treasury_CI|41063101|Bond_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Credit|Bond FVOCI,Bond FVOCI,
Treasury_CI|41063101,41063101,Bond_TD_Daily Interest Accrual_FCY (NI)|Accounting Accrued Interest FI|Credit,Treasury_CI,Treasury_CI|41063101|Bond_TD_Daily Interest Accrual_FCY (NI)|Accounting Accrued Interest FI|Credit|Bond FVOCI,Bond FVOCI,
Treasury_CI|41063101,41063101,Bond_TD_Daily Interest Accrual_FCY_ACCY|PSAK Accrued Acc Curr|Credit,Treasury_CI,Treasury_CI|41063101|Bond_TD_Daily Interest Accrual_FCY_ACCY|PSAK Accrued Acc Curr|Credit|Bond FVOCI,Bond FVOCI,
Treasury_CI|41033209,41033209,Bond_TD_Daily Interest Accrual_FCY_ACCY|PSAK Accrued Acc Curr|Credit,Treasury_CI,Treasury_CI|41033209|Bond_TD_Daily Interest Accrual_FCY_ACCY|PSAK Accrued Acc Curr|Credit|Bond FVOCI,Bond FVOCI,
Treasury_CI|16563101,16563101,Bond_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit,Treasury_CI,Treasury_CI|16563101|Bond_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit|Bond FVOCI,Bond FVOCI,
Treasury_CI|16563101,16563101,Bond_MF_Daily Interest Accrual PL|PSAK FI Interest Income|Debit,Treasury_CI,Treasury_CI|16563101|Bond_MF_Daily Interest Accrual PL|PSAK FI Interest Income|Debit|Bond FVOCI,Bond FVOCI,
Treasury_CI|41033301,41033301,Bond_MF_Daily Interest Accrual PL|PSAK FI Interest Income|Credit,Treasury_CI,Treasury_CI|41033301|Bond_MF_Daily Interest Accrual PL|PSAK FI Interest Income|Credit|Bond FVOCI,Bond FVOCI,
Treasury_CI|41063101,41063101,Bond_MF_Daily Interest Accrual PL|PSAK FI Interest Income|Credit,Treasury_CI,Treasury_CI|41063101|Bond_MF_Daily Interest Accrual PL|PSAK FI Interest Income|Credit|Bond FVOCI,Bond FVOCI,
Treasury_CI|41063101,41063101,Bond_MF_Daily Interest Accrual PL_FCY (NI)|PSAK FI Interest Income|Credit,Treasury_CI,Treasury_CI|41063101|Bond_MF_Daily Interest Accrual PL_FCY (NI)|PSAK FI Interest Income|Credit|Bond FVOCI,Bond FVOCI,
Treasury_CI|41063101,41063101,Bond_MF_Daily Interest Accrual PL_FCY_ACCY|PSAK FI Interest Income Acc Curr|Credit,Treasury_CI,Treasury_CI|41063101|Bond_MF_Daily Interest Accrual PL_FCY_ACCY|PSAK FI Interest Income Acc Curr|Credit|Bond FVOCI,Bond FVOCI,
Treasury_CI|16563101,16563101,Bond_MF_Pay Date Interest|Cash Analysis Projected|Credit,Treasury_CI,Treasury_CI|16563101|Bond_MF_Pay Date Interest|Cash Analysis Projected|Credit|Bond FVOCI,Bond FVOCI,
Treasury_CI|16528801,16528801,Bond_MF_Pay Date Interest|Cash Analysis Projected|Credit,Treasury_CI,Treasury_CI|16528801|Bond_MF_Pay Date Interest|Cash Analysis Projected|Credit|Bond FVOCI,Bond FVOCI,
Treasury_CI|14031101,14031101,Bond_TD_Daily MtM Trade Contract Ref BUPL|Portfolio Book Unrealized Profit and Loss|Debit,Treasury_CI,Treasury_CI|14031101|Bond_TD_Daily MtM Trade Contract Ref BUPL|Portfolio Book Unrealized Profit and Loss|Debit|Bond FVOCI,Bond FVOCI,
Treasury_CI|13031101,13031101,Bond_TD_Daily MtM Trade Contract Ref BUPL|Portfolio Book Unrealized Profit and Loss|Debit,Treasury_CI,Treasury_CI|13031101|Bond_TD_Daily MtM Trade Contract Ref BUPL|Portfolio Book Unrealized Profit and Loss|Debit|Bond FVOCI,Bond FVOCI,
Treasury_CI|13032802,13032802,Bond_TD_Daily MtM Trade Contract Ref BUPL|Portfolio Book Unrealized Profit and Loss|Debit,Treasury_CI,Treasury_CI|13032802|Bond_TD_Daily MtM Trade Contract Ref BUPL|Portfolio Book Unrealized Profit and Loss|Debit|Bond FVOCI,Bond FVOCI,
Treasury_CI|13033401,13033401,Bond_TD_Daily MtM Trade Contract Ref BUPL|Portfolio Book Unrealized Profit and Loss|Debit,Treasury_CI,Treasury_CI|13033401|Bond_TD_Daily MtM Trade Contract Ref BUPL|Portfolio Book Unrealized Profit and Loss|Debit|Bond FVOCI,Bond FVOCI,
Treasury_CI|13032801,13032801,Bond_TD_Daily MtM Trade Contract Ref BUPL|Portfolio Book Unrealized Profit and Loss|Debit,Treasury_CI,Treasury_CI|13032801|Bond_TD_Daily MtM Trade Contract Ref BUPL|Portfolio Book Unrealized Profit and Loss|Debit|Bond FVOCI,Bond FVOCI,
Treasury_CI|13032301,13032301,Bond_TD_Daily MtM Trade Contract Ref BUPL|Portfolio Book Unrealized Profit and Loss|Debit,Treasury_CI,Treasury_CI|13032301|Bond_TD_Daily MtM Trade Contract Ref BUPL|Portfolio Book Unrealized Profit and Loss|Debit|Bond FVOCI,Bond FVOCI,
Treasury_CI|33511101,33511101,Bond_TD_Daily MtM Trade Contract Ref BUPL|Portfolio Book Unrealized Profit and Loss|Credit,Treasury_CI,Treasury_CI|33511101|Bond_TD_Daily MtM Trade Contract Ref BUPL|Portfolio Book Unrealized Profit and Loss|Credit|Bond FVOCI,Bond FVOCI,
Treasury_CI|14031101,14031101,Bond_TD_Daily Premium/Discount Amortization|Portfolio Realized Deprec P/L split by Price|Debit,Treasury_CI,Treasury_CI|14031101|Bond_TD_Daily Premium/Discount Amortization|Portfolio Realized Deprec P/L split by Price|Debit|Bond FVOCI,Bond FVOCI,
Treasury_CI|13031101,13031101,Bond_TD_Daily Premium/Discount Amortization|Portfolio Realized Deprec P/L split by Price|Debit,Treasury_CI,Treasury_CI|13031101|Bond_TD_Daily Premium/Discount Amortization|Portfolio Realized Deprec P/L split by Price|Debit|Bond FVOCI,Bond FVOCI,
Treasury_CI|13032802,13032802,Bond_TD_Daily Premium/Discount Amortization|Portfolio Realized Deprec P/L split by Price|Debit,Treasury_CI,Treasury_CI|13032802|Bond_TD_Daily Premium/Discount Amortization|Portfolio Realized Deprec P/L split by Price|Debit|Bond FVOCI,Bond FVOCI,
Treasury_CI|13033401,13033401,Bond_TD_Daily Premium/Discount Amortization|Portfolio Realized Deprec P/L split by Price|Debit,Treasury_CI,Treasury_CI|13033401|Bond_TD_Daily Premium/Discount Amortization|Portfolio Realized Deprec P/L split by Price|Debit|Bond FVOCI,Bond FVOCI,
Treasury_CI|13032801,13032801,Bond_TD_Daily Premium/Discount Amortization|Portfolio Realized Deprec P/L split by Price|Debit,Treasury_CI,Treasury_CI|13032801|Bond_TD_Daily Premium/Discount Amortization|Portfolio Realized Deprec P/L split by Price|Debit|Bond FVOCI,Bond FVOCI,
Treasury_CI|13032301,13032301,Bond_TD_Daily Premium/Discount Amortization|Portfolio Realized Deprec P/L split by Price|Debit,Treasury_CI,Treasury_CI|13032301|Bond_TD_Daily Premium/Discount Amortization|Portfolio Realized Deprec P/L split by Price|Debit|Bond FVOCI,Bond FVOCI,
Treasury_CI|41033301,41033301,Bond_TD_Daily Premium/Discount Amortization|Portfolio Realized Deprec P/L split by Price|Credit,Treasury_CI,Treasury_CI|41033301|Bond_TD_Daily Premium/Discount Amortization|Portfolio Realized Deprec P/L split by Price|Credit|Bond FVOCI,Bond FVOCI,
Treasury_CI|41063101,41063101,Bond_TD_Daily Premium/Discount Amortization|Portfolio Realized Deprec P/L split by Price|Credit,Treasury_CI,Treasury_CI|41063101|Bond_TD_Daily Premium/Discount Amortization|Portfolio Realized Deprec P/L split by Price|Credit|Bond FVOCI,Bond FVOCI,
Treasury_CI|41033101,41033101,Bond_TD_Daily Premium/Discount Amortization|Portfolio Realized Deprec P/L split by Price|Credit,Treasury_CI,Treasury_CI|41033101|Bond_TD_Daily Premium/Discount Amortization|Portfolio Realized Deprec P/L split by Price|Credit|Bond FVOCI,Bond FVOCI,
Treasury_CI|41033210,41033210,Bond_TD_Daily Premium/Discount Amortization|Portfolio Realized Deprec P/L split by Price|Credit,Treasury_CI,Treasury_CI|41033210|Bond_TD_Daily Premium/Discount Amortization|Portfolio Realized Deprec P/L split by Price|Credit|Bond FVOCI,Bond FVOCI,
Treasury_CI|41033209,41033209,Bond_TD_Daily Premium/Discount Amortization|Portfolio Realized Deprec P/L split by Price|Credit,Treasury_CI,Treasury_CI|41033209|Bond_TD_Daily Premium/Discount Amortization|Portfolio Realized Deprec P/L split by Price|Credit|Bond FVOCI,Bond FVOCI,
