TASKSCHEDULE,,,,,/TASKSCHEDULE
ENABLED,CALNBR.CALID,TASKNBR.NAME,RIB,SCHEDULE,
Yes,Jakarta,FO39 - Banking IRM Report Requirement - IRM Dashboard 1.xls,Yes,"1:W:1,Mo,Tu,We,Th,Fr:O,0100:20231013",
Yes,Jakarta,FO39 - Banking IRM Report Requirement - IRM Dashboard 1.xls,Yes,"1:W:1,Mo,Tu,We,Th,Fr:O,0100:20231013",
Yes,Jakarta,FO40 - Banking IRM Report Requirement - IRM Dashboard 2.xls,Yes,"1:W:1,Mo,Tu,We,Th,Fr:O,0100:20231013",
Yes,Jakarta,FO40 - Banking IRM Report Requirement - IRM Dashboard 2.xls,Yes,"1:W:1,Mo,Tu,We,Th,Fr:O,0100:20231013",
Yes,Jakarta,FO41 - Banking IRM Report Requirement - IRM Dashboard 3.xls,Yes,"1:W:1,Mo,Tu,We,Th,Fr:O,0100:20231012",
Yes,Jakarta,FO41 - Banking IRM Report Requirement - IRM Dashboard 3.xls,Yes,"1:W:1,Mo,Tu,We,Th,Fr:O,0100:20231012",
Yes,Jakarta,FO42-Banking Derivative Report - Outstanding Banking Derivative,Yes,"1:W:1,Mo,Tu,We,Th,Fr:O,0100:20231012",
Yes,Jakarta,FO42-Banking Derivative Report - Outstanding Banking Derivative,Yes,"1:W:1,Mo,Tu,We,Th,Fr:O,0100:20231012",
Yes,Jakarta,FO43 - Banking Derivative Report - Outstanding Banking Hedging,Yes,"1:W:1,Mo,Tu,We,Th,Fr:O,0100:20231012",
Yes,Jakarta,FO43 - Banking Derivative Report - Outstanding Banking Hedging,Yes,"1:W:1,Mo,Tu,We,Th,Fr:O,0100:20231012",
Yes,Jakarta,FO44 - TRC Bank Notes Requirements - GRSS.xls,Yes,"1:W:1,Mo,Tu,We,Th,Fr:O,0100:20231011",
Yes,Jakarta,FO44 - TRC Bank Notes Requirements - GRSS.xls,Yes,"1:W:1,Mo,Tu,We,Th,Fr:O,0100:20231011",
Yes,Jakarta,FO45 - Treasury Transaction - Match Unmatch Customer.xls,,"1:W:1,Mo,Tu,We,Th,Fr:O,2000:20231010",
Yes,Jakarta,FO45 - Treasury Transaction - Match Unmatch Customer.xls,,"1:W:1,Mo,Tu,We,Th,Fr:O,2000:20231010",
Yes,Jakarta,FO45 - Treasury Transaction - Match Unmatch Customer.xls,Yes,"1:W:1,Mo,Tu,We,Th,Fr:O,0600:20231101",
Yes,Jakarta,FO45 - Treasury Transaction - Match Unmatch Customer.xls,Yes,"1:W:1,Mo,Tu,We,Th,Fr:O,0600:20231101",
Yes,Jakarta,FO45 - Treasury Transaction - Match Unmatch Customer.xls,Yes,"1:W:1,Mo,Tu,We,Th,Fr:O,0700:20231101",
Yes,Jakarta,FO45 - Treasury Transaction - Match Unmatch Customer.xls,Yes,"1:W:1,Mo,Tu,We,Th,Fr:O,0700:20231101",
Yes,Jakarta,FO45 - Treasury Transaction - Match Unmatch Customer.xls,Yes,"1:W:1,Mo,Tu,We,Th,Fr:O,0800:20231101",
Yes,Jakarta,FO45 - Treasury Transaction - Match Unmatch Customer.xls,Yes,"1:W:1,Mo,Tu,We,Th,Fr:O,0800:20231101",
