PARTY,,,,,,/PARTY
TIME_ZONE,CITY,BIS_STATUS,EXTERNAL_CUTOFF,TYPE,PTYID,
Asia/Jakarta,Jakarta,OECD Bank,1300,MtM Market,JAKARTA 13:00,
