INSTRUMENT,,,,,,,,,,,,,,,,,,,,/INSTRUMENT
CONTR_SIZE,CURR.INSID,EXERCISE_TYPE,EXP_PERIOD,GENERIC,INSID,INSTYPE,MTM_FROM_FEED,OPTION_TYPE,PAYTYPE,PAY_DAY_OFFSET,PAY_OFFSET_METHOD,QUOTATION_SEQNBR.NAME,SETTLEMENT,SPOT_BANKING_DAYS_OFFSET,STRIKE_CURR.INSID,STRIKE_PRICE,STRIKE_TYPE,UND_INSADDR.INSID,UND_INSTYPE,
1000000,USD,European,15y,Yes,USD/R/IRS/LI3M/BP-VOL/15Y/6Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/6Y,Swap,
1000000,USD,European,15y,Yes,USD/R/IRS/LI3M/BP-VOL/15Y/7Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/7Y,Swap,
1000000,USD,European,15y,Yes,USD/R/IRS/LI3M/BP-VOL/15Y/8Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/8Y,Swap,
1000000,USD,European,15y,Yes,USD/R/IRS/LI3M/BP-VOL/15Y/9Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/9Y,Swap,
1000000,USD,European,1m,Yes,USD/R/IRS/LI3M/BP-VOL/1M/10Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/10Y,Swap,
1000000,USD,European,1m,Yes,USD/R/IRS/LI3M/BP-VOL/1M/15Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/15Y,Swap,
1000000,USD,European,1m,Yes,USD/R/IRS/LI3M/BP-VOL/1M/1Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/1Y,Swap,
1000000,USD,European,1m,Yes,USD/R/IRS/LI3M/BP-VOL/1M/20Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/20Y,Swap,
1000000,USD,European,1m,Yes,USD/R/IRS/LI3M/BP-VOL/1M/25Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/25Y,Swap,
1000000,USD,European,1m,Yes,USD/R/IRS/LI3M/BP-VOL/1M/2Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/2Y,Swap,
1000000,USD,European,1m,Yes,USD/R/IRS/LI3M/BP-VOL/1M/30Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/30Y,Swap,
1000000,USD,European,1m,Yes,USD/R/IRS/LI3M/BP-VOL/1M/3Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/3Y,Swap,
1000000,USD,European,1m,Yes,USD/R/IRS/LI3M/BP-VOL/1M/4Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/4Y,Swap,
1000000,USD,European,1m,Yes,USD/R/IRS/LI3M/BP-VOL/1M/5Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/5Y,Swap,
1000000,USD,European,1m,Yes,USD/R/IRS/LI3M/BP-VOL/1M/6Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/6Y,Swap,
1000000,USD,European,1m,Yes,USD/R/IRS/LI3M/BP-VOL/1M/7Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/7Y,Swap,
1000000,USD,European,1m,Yes,USD/R/IRS/LI3M/BP-VOL/1M/8Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/8Y,Swap,
1000000,USD,European,1m,Yes,USD/R/IRS/LI3M/BP-VOL/1M/9Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/9Y,Swap,
1000000,USD,European,1y,Yes,USD/R/IRS/LI3M/BP-VOL/1Y/10Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/10Y,Swap,
1000000,USD,European,1y,Yes,USD/R/IRS/LI3M/BP-VOL/1Y/15Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/15Y,Swap,
1000000,USD,European,1y,Yes,USD/R/IRS/LI3M/BP-VOL/1Y/1Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/1Y,Swap,
1000000,USD,European,1y,Yes,USD/R/IRS/LI3M/BP-VOL/1Y/20Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/20Y,Swap,
1000000,USD,European,1y,Yes,USD/R/IRS/LI3M/BP-VOL/1Y/25Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/25Y,Swap,
1000000,USD,European,1y,Yes,USD/R/IRS/LI3M/BP-VOL/1Y/2Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/2Y,Swap,
1000000,USD,European,1y,Yes,USD/R/IRS/LI3M/BP-VOL/1Y/30Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/30Y,Swap,
1000000,USD,European,1y,Yes,USD/R/IRS/LI3M/BP-VOL/1Y/3Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/3Y,Swap,
1000000,USD,European,1y,Yes,USD/R/IRS/LI3M/BP-VOL/1Y/4Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/4Y,Swap,
1000000,USD,European,1y,Yes,USD/R/IRS/LI3M/BP-VOL/1Y/5Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/5Y,Swap,
1000000,USD,European,1y,Yes,USD/R/IRS/LI3M/BP-VOL/1Y/6Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/6Y,Swap,
1000000,USD,European,1y,Yes,USD/R/IRS/LI3M/BP-VOL/1Y/7Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/7Y,Swap,
1000000,USD,European,1y,Yes,USD/R/IRS/LI3M/BP-VOL/1Y/8Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/8Y,Swap,
1000000,USD,European,1y,Yes,USD/R/IRS/LI3M/BP-VOL/1Y/9Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/9Y,Swap,
1000000,USD,European,20y,Yes,USD/R/IRS/LI3M/BP-VOL/20Y/10Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/10Y,Swap,
1000000,USD,European,20y,Yes,USD/R/IRS/LI3M/BP-VOL/20Y/15Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/15Y,Swap,
1000000,USD,European,20y,Yes,USD/R/IRS/LI3M/BP-VOL/20Y/1Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/1Y,Swap,
1000000,USD,European,20y,Yes,USD/R/IRS/LI3M/BP-VOL/20Y/20Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/20Y,Swap,
1000000,USD,European,20y,Yes,USD/R/IRS/LI3M/BP-VOL/20Y/25Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/25Y,Swap,
1000000,USD,European,20y,Yes,USD/R/IRS/LI3M/BP-VOL/20Y/2Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/2Y,Swap,
1000000,USD,European,20y,Yes,USD/R/IRS/LI3M/BP-VOL/20Y/30Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/30Y,Swap,
1000000,USD,European,20y,Yes,USD/R/IRS/LI3M/BP-VOL/20Y/3Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/3Y,Swap,
1000000,USD,European,20y,Yes,USD/R/IRS/LI3M/BP-VOL/20Y/4Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/4Y,Swap,
1000000,USD,European,20y,Yes,USD/R/IRS/LI3M/BP-VOL/20Y/5Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/5Y,Swap,
1000000,USD,European,20y,Yes,USD/R/IRS/LI3M/BP-VOL/20Y/6Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/6Y,Swap,
1000000,USD,European,20y,Yes,USD/R/IRS/LI3M/BP-VOL/20Y/7Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/7Y,Swap,
1000000,USD,European,20y,Yes,USD/R/IRS/LI3M/BP-VOL/20Y/8Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/8Y,Swap,
1000000,USD,European,20y,Yes,USD/R/IRS/LI3M/BP-VOL/20Y/9Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/9Y,Swap,
1000000,USD,European,25y,Yes,USD/R/IRS/LI3M/BP-VOL/25Y/10Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/10Y,Swap,
1000000,USD,European,25y,Yes,USD/R/IRS/LI3M/BP-VOL/25Y/15Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/15Y,Swap,
1000000,USD,European,25y,Yes,USD/R/IRS/LI3M/BP-VOL/25Y/1Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/1Y,Swap,
1000000,USD,European,25y,Yes,USD/R/IRS/LI3M/BP-VOL/25Y/20Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/20Y,Swap,
1000000,USD,European,25y,Yes,USD/R/IRS/LI3M/BP-VOL/25Y/25Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/25Y,Swap,
1000000,USD,European,25y,Yes,USD/R/IRS/LI3M/BP-VOL/25Y/2Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/2Y,Swap,
1000000,USD,European,25y,Yes,USD/R/IRS/LI3M/BP-VOL/25Y/30Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/30Y,Swap,
1000000,USD,European,25y,Yes,USD/R/IRS/LI3M/BP-VOL/25Y/3Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/3Y,Swap,
1000000,USD,European,25y,Yes,USD/R/IRS/LI3M/BP-VOL/25Y/4Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/4Y,Swap,
1000000,USD,European,25y,Yes,USD/R/IRS/LI3M/BP-VOL/25Y/5Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/5Y,Swap,
1000000,USD,European,25y,Yes,USD/R/IRS/LI3M/BP-VOL/25Y/6Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/6Y,Swap,
1000000,USD,European,25y,Yes,USD/R/IRS/LI3M/BP-VOL/25Y/7Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/7Y,Swap,
1000000,USD,European,25y,Yes,USD/R/IRS/LI3M/BP-VOL/25Y/8Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/8Y,Swap,
1000000,USD,European,25y,Yes,USD/R/IRS/LI3M/BP-VOL/25Y/9Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/9Y,Swap,
1000000,USD,European,2y,Yes,USD/R/IRS/LI3M/BP-VOL/2Y/10Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/10Y,Swap,
1000000,USD,European,2y,Yes,USD/R/IRS/LI3M/BP-VOL/2Y/15Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/15Y,Swap,
1000000,USD,European,2y,Yes,USD/R/IRS/LI3M/BP-VOL/2Y/1Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/1Y,Swap,
1000000,USD,European,2y,Yes,USD/R/IRS/LI3M/BP-VOL/2Y/20Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/20Y,Swap,
1000000,USD,European,2y,Yes,USD/R/IRS/LI3M/BP-VOL/2Y/25Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/25Y,Swap,
1000000,USD,European,2y,Yes,USD/R/IRS/LI3M/BP-VOL/2Y/2Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/2Y,Swap,
1000000,USD,European,2y,Yes,USD/R/IRS/LI3M/BP-VOL/2Y/30Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/30Y,Swap,
1000000,USD,European,2y,Yes,USD/R/IRS/LI3M/BP-VOL/2Y/3Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/3Y,Swap,
1000000,USD,European,2y,Yes,USD/R/IRS/LI3M/BP-VOL/2Y/4Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/4Y,Swap,
1000000,USD,European,2y,Yes,USD/R/IRS/LI3M/BP-VOL/2Y/5Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/5Y,Swap,
1000000,USD,European,2y,Yes,USD/R/IRS/LI3M/BP-VOL/2Y/6Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/6Y,Swap,
1000000,USD,European,2y,Yes,USD/R/IRS/LI3M/BP-VOL/2Y/7Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/7Y,Swap,
1000000,USD,European,2y,Yes,USD/R/IRS/LI3M/BP-VOL/2Y/8Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/8Y,Swap,
1000000,USD,European,2y,Yes,USD/R/IRS/LI3M/BP-VOL/2Y/9Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/9Y,Swap,
1000000,USD,European,30y,Yes,USD/R/IRS/LI3M/BP-VOL/30Y/10Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/10Y,Swap,
1000000,USD,European,30y,Yes,USD/R/IRS/LI3M/BP-VOL/30Y/15Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/15Y,Swap,
1000000,USD,European,30y,Yes,USD/R/IRS/LI3M/BP-VOL/30Y/1Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/1Y,Swap,
1000000,USD,European,30y,Yes,USD/R/IRS/LI3M/BP-VOL/30Y/20Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/20Y,Swap,
1000000,USD,European,30y,Yes,USD/R/IRS/LI3M/BP-VOL/30Y/25Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/25Y,Swap,
1000000,USD,European,30y,Yes,USD/R/IRS/LI3M/BP-VOL/30Y/2Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/2Y,Swap,
1000000,USD,European,30y,Yes,USD/R/IRS/LI3M/BP-VOL/30Y/30Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/30Y,Swap,
1000000,USD,European,30y,Yes,USD/R/IRS/LI3M/BP-VOL/30Y/3Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/3Y,Swap,
1000000,USD,European,30y,Yes,USD/R/IRS/LI3M/BP-VOL/30Y/4Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/4Y,Swap,
1000000,USD,European,30y,Yes,USD/R/IRS/LI3M/BP-VOL/30Y/5Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/5Y,Swap,
1000000,USD,European,30y,Yes,USD/R/IRS/LI3M/BP-VOL/30Y/6Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/6Y,Swap,
1000000,USD,European,30y,Yes,USD/R/IRS/LI3M/BP-VOL/30Y/7Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/7Y,Swap,
1000000,USD,European,30y,Yes,USD/R/IRS/LI3M/BP-VOL/30Y/8Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/8Y,Swap,
1000000,USD,European,30y,Yes,USD/R/IRS/LI3M/BP-VOL/30Y/9Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility bps,Cash,2,USD,0,Rel Frw,USD/IRS/LI3M-F/9Y,Swap,
