VOLATILITY,,,,,,,,,,,,,,,,,,,,,,VOLPOINT,,/VOLPOINT,/VOLATILITY
BOND_VOL_TYPE,CALIBRATION_BOUND_FUNCTION,CALIBRATION_FILTER_FUNCTION,CAP_FLOOR_FORWARD_VOL,CURR.INSID,DATA,DOMESTIC_HOLIDAY_WEIGHT,DOMESTIC_WEEKEND_WEIGHT,EXPIRY_DATE_METHOD,EXPIRY_EXTRAPOLATION_METHOD,EXPIRY_INTERPOLATION_METHOD,FOREIGN_HOLIDAY_WEIGHT,FOREIGN_WEEKEND_WEIGHT,FRAMEWORK,INTERPOLATION_METHOD,INTERPOLATION_ORDER,RISK_TYPE,STRIKE_DIMENSION,STRIKE_TYPE,VOL_NAME,VOL_TYPE,VOL_VALUE_TYPE,INSADDR.INSID,VOLATILITY,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/4Y/8.50,0.020981681078,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/4Y/9.00,0.0217803092387,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/4Y/9.50,0.0225696127855,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/5Y/-0.25,0.00798445237681,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/5Y/-0.50,0.0081136626742,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/5Y/-2.00,0.00936210538219,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/5Y/0.00,0.00789854033084,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/5Y/0.25,0.00786903365395,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/5Y/0.50,0.00790362735444,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/5Y/0.75,0.00800668054126,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/5Y/1.00,0.00818126111317,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/5Y/1.25,0.00841700742754,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/5Y/1.50,0.00870435471494,,
,,,,,,,,,,,,,,,,,,,,,,USD/CAP/SOFR/NORM-VOL/5Y/2.00,0.00938796483989,,
