PARTY,,,,,,,,,,,/PARTY
NOT_TRADING,FULLNAME,ISSUER,CORRESPONDENT_BANK,TIME_ZONE,INTERNAL_CUTOFF,EXTERNAL_CUTOFF,BIS_STATUS,CITY,TYPE,PTYID,
,,Yes,,,,,OECD Bank,,Issuer,KBNN,
