DEALPACKAGE,,DEALPACKAGELINK,,,/DEALPACKAGELINK,/DEALPACKAGE
INS_PACKAGE_SEQNBR.NAME,TYPE,CHILD_DEAL_PACKAGE_SEQNBR,IS_LEAD,NAME,,
Mandiri - Call Spread Booking,Opening,20442,,Leg01,,
,,20441,,Leg02,,
,,20440,,Leg03,,
,,20439,,Leg04,,
,,20438,Yes,Leg05,,
,,20437,,Leg06,,
,,20436,,Leg07,,
,,20435,,Leg08,,
