GROUP,,GROUPPROFILELINK,/GROUPPROFILELINK,GROUPPROFILELINK,/GROUPPROFILELINK,GROUPPROFILELINK,/GROUPPROFILELINK,GROUPPROFILELINK,/GROUPPROFILELINK,/GROUP
ORGNBR.ORGID,GRPID,PROFNBR.PROFID,,PROFNBR.PROFID,,PROFNBR.PROFID,,PROFNBR.PROFID,,
BMHK,HK_TRS_DEPT,FO_MAKER,,INS_ALL,,PORT_ALL_HK,,FO_REPORT,,
