INSTRUMENT,,,,,,,,,,,,,,,,,,,,/INSTRUMENT
CONTR_SIZE,CURR.INSID,EXERCISE_TYPE,EXP_PERIOD,GENERIC,INSID,INSTYPE,MTM_FROM_FEED,OPTION_TYPE,PAYTYPE,PAY_DAY_OFFSET,PAY_OFFSET_METHOD,QUOTATION_SEQNBR.NAME,SETTLEMENT,SPOT_BANKING_DAYS_OFFSET,STRIKE_CURR.INSID,STRIKE_PRICE,STRIKE_TYPE,UND_INSADDR.INSID,UND_INSTYPE,
1000000,EUR,European,25y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/25Y/4Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/4Y,Swap,
1000000,EUR,European,25y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/25Y/5Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/5Y,Swap,
1000000,EUR,European,25y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/25Y/6Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/6Y,Swap,
1000000,EUR,European,25y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/25Y/7Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/7Y,Swap,
1000000,EUR,European,25y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/25Y/8Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/8Y,Swap,
1000000,EUR,European,25y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/25Y/9Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/9Y,Swap,
1000000,EUR,European,2m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/2M/10Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/10Y,Swap,
1000000,EUR,European,2m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/2M/15Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/15Y,Swap,
1000000,EUR,European,2m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/2M/20Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/20Y,Swap,
1000000,EUR,European,2m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/2M/25Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/25Y,Swap,
1000000,EUR,European,2m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/2M/2Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/2Y,Swap,
1000000,EUR,European,2m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/2M/30Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/30Y,Swap,
1000000,EUR,European,2m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/2M/3Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/3Y,Swap,
1000000,EUR,European,2m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/2M/4Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/4Y,Swap,
1000000,EUR,European,2m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/2M/5Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/5Y,Swap,
1000000,EUR,European,2m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/2M/6Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/6Y,Swap,
1000000,EUR,European,2m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/2M/7Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/7Y,Swap,
1000000,EUR,European,2m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/2M/8Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/8Y,Swap,
1000000,EUR,European,2m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/2M/9Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/9Y,Swap,
1000000,EUR,European,2y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/2Y/10Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/10Y,Swap,
1000000,EUR,European,2y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/2Y/15Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/15Y,Swap,
1000000,EUR,European,2y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/2Y/20Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/20Y,Swap,
1000000,EUR,European,2y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/2Y/25Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/25Y,Swap,
1000000,EUR,European,2y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/2Y/2Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/2Y,Swap,
1000000,EUR,European,2y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/2Y/30Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/30Y,Swap,
1000000,EUR,European,2y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/2Y/3Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/3Y,Swap,
1000000,EUR,European,2y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/2Y/4Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/4Y,Swap,
1000000,EUR,European,2y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/2Y/5Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/5Y,Swap,
1000000,EUR,European,2y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/2Y/6Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/6Y,Swap,
1000000,EUR,European,2y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/2Y/7Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/7Y,Swap,
1000000,EUR,European,2y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/2Y/8Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/8Y,Swap,
1000000,EUR,European,2y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/2Y/9Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/9Y,Swap,
1000000,EUR,European,30y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/30Y/10Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/10Y,Swap,
1000000,EUR,European,30y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/30Y/15Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/15Y,Swap,
1000000,EUR,European,30y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/30Y/20Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/20Y,Swap,
1000000,EUR,European,30y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/30Y/25Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/25Y,Swap,
1000000,EUR,European,30y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/30Y/2Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/2Y,Swap,
1000000,EUR,European,30y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/30Y/30Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/30Y,Swap,
1000000,EUR,European,30y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/30Y/3Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/3Y,Swap,
1000000,EUR,European,30y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/30Y/4Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/4Y,Swap,
1000000,EUR,European,30y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/30Y/5Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/5Y,Swap,
1000000,EUR,European,30y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/30Y/6Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/6Y,Swap,
1000000,EUR,European,30y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/30Y/7Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/7Y,Swap,
1000000,EUR,European,30y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/30Y/8Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/8Y,Swap,
1000000,EUR,European,30y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/30Y/9Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/9Y,Swap,
1000000,EUR,European,3m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/3M/10Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/10Y,Swap,
1000000,EUR,European,3m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/3M/15Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/15Y,Swap,
1000000,EUR,European,3m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/3M/20Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/20Y,Swap,
1000000,EUR,European,3m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/3M/25Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/25Y,Swap,
1000000,EUR,European,3m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/3M/2Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/2Y,Swap,
1000000,EUR,European,3m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/3M/30Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/30Y,Swap,
1000000,EUR,European,3m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/3M/3Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/3Y,Swap,
1000000,EUR,European,3m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/3M/4Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/4Y,Swap,
1000000,EUR,European,3m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/3M/5Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/5Y,Swap,
1000000,EUR,European,3m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/3M/6Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/6Y,Swap,
1000000,EUR,European,3m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/3M/7Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/7Y,Swap,
1000000,EUR,European,3m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/3M/8Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/8Y,Swap,
1000000,EUR,European,3m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/3M/9Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/9Y,Swap,
1000000,EUR,European,3y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/3Y/10Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/10Y,Swap,
1000000,EUR,European,3y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/3Y/15Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/15Y,Swap,
1000000,EUR,European,3y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/3Y/20Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/20Y,Swap,
1000000,EUR,European,3y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/3Y/25Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/25Y,Swap,
1000000,EUR,European,3y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/3Y/2Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/2Y,Swap,
1000000,EUR,European,3y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/3Y/30Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/30Y,Swap,
1000000,EUR,European,3y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/3Y/3Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/3Y,Swap,
1000000,EUR,European,3y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/3Y/4Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/4Y,Swap,
1000000,EUR,European,3y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/3Y/5Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/5Y,Swap,
1000000,EUR,European,3y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/3Y/6Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/6Y,Swap,
1000000,EUR,European,3y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/3Y/7Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/7Y,Swap,
1000000,EUR,European,3y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/3Y/8Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/8Y,Swap,
1000000,EUR,European,3y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/3Y/9Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/9Y,Swap,
1000000,EUR,European,4y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/4Y/10Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/10Y,Swap,
1000000,EUR,European,4y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/4Y/15Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/15Y,Swap,
1000000,EUR,European,4y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/4Y/20Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/20Y,Swap,
1000000,EUR,European,4y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/4Y/25Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/25Y,Swap,
1000000,EUR,European,4y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/4Y/2Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/2Y,Swap,
1000000,EUR,European,4y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/4Y/30Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/30Y,Swap,
1000000,EUR,European,4y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/4Y/3Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/3Y,Swap,
1000000,EUR,European,4y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/4Y/4Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/4Y,Swap,
1000000,EUR,European,4y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/4Y/5Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/5Y,Swap,
1000000,EUR,European,4y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/4Y/6Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/6Y,Swap,
1000000,EUR,European,4y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/4Y/7Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/7Y,Swap,
1000000,EUR,European,4y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/4Y/8Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/8Y,Swap,
1000000,EUR,European,4y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/4Y/9Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/9Y,Swap,
1000000,EUR,European,5y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/5Y/10Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/10Y,Swap,
1000000,EUR,European,5y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/5Y/15Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/15Y,Swap,
1000000,EUR,European,5y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/5Y/20Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/20Y,Swap,
1000000,EUR,European,5y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/5Y/25Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/25Y,Swap,
1000000,EUR,European,5y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/5Y/2Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/2Y,Swap,
1000000,EUR,European,5y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/5Y/30Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/30Y,Swap,
1000000,EUR,European,5y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/5Y/3Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/3Y,Swap,
1000000,EUR,European,5y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/5Y/4Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/4Y,Swap,
1000000,EUR,European,5y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/5Y/5Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/5Y,Swap,
1000000,EUR,European,5y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/5Y/6Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/6Y,Swap,
1000000,EUR,European,5y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/5Y/7Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/7Y,Swap,
1000000,EUR,European,5y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/5Y/8Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/8Y,Swap,
1000000,EUR,European,5y,Yes,EUR/R/IRS/EU6M/DISP-BVOL/5Y/9Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/9Y,Swap,
1000000,EUR,European,6m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/6M/10Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/10Y,Swap,
1000000,EUR,European,6m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/6M/15Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/15Y,Swap,
1000000,EUR,European,6m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/6M/20Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/20Y,Swap,
1000000,EUR,European,6m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/6M/25Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/25Y,Swap,
1000000,EUR,European,6m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/6M/2Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/2Y,Swap,
1000000,EUR,European,6m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/6M/30Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/30Y,Swap,
1000000,EUR,European,6m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/6M/3Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/3Y,Swap,
1000000,EUR,European,6m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/6M/4Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/4Y,Swap,
1000000,EUR,European,6m,Yes,EUR/R/IRS/EU6M/DISP-BVOL/6M/5Y/ATM,Option,Yes,Receiver,Spot,2,Business Days,Volatility,Cash Par Yield,2,EUR,0,Rel Frw,EUR/IRS/EU6M-F/5Y,Swap,
