TACCOUNTALLOCLINK,,,,,,/TACCOUNTALLOCLINK
COA.ID,CHART_OF_ACCOUNT.T_ACCOUNT.NUMBER,JVD.ID,CHART_OF_ACCOUNT.BOOK.NAME,ID,TREATMENT.NAME,
Treasury_SH_ACU|91512201,91512201,FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Debit,Treasury_SH_ACU,Treasury_SH_ACU|91512201|FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Debit|FX Forward,FX Forward,
Treasury_SH_ACU|61512201,61512201,FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Credit,Treasury_SH_ACU,Treasury_SH_ACU|61512201|FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Credit|FX Forward,FX Forward,
Treasury_SH_ACU|71512201,71512201,FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Credit,Treasury_SH_ACU,Treasury_SH_ACU|71512201|FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Credit|FX Forward,FX Forward,
Treasury_SH_ACU|19511601,19511601,FX_MF_Value Date Principal|Cash Analysis Projected|Debit,Treasury_SH_ACU,Treasury_SH_ACU|19511601|FX_MF_Value Date Principal|Cash Analysis Projected|Debit|FX Forward,FX Forward,
Treasury_SH_ACU|19811105,19811105,FX_MF_Value Date Principal|Cash Analysis Projected|Credit,Treasury_SH_ACU,Treasury_SH_ACU|19811105|FX_MF_Value Date Principal|Cash Analysis Projected|Credit|FX Forward,FX Forward,
Treasury_SH_ACU|14512201,14512201,FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss Acc Curr|Debit,Treasury_SH_ACU,Treasury_SH_ACU|14512201|FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss Acc Curr|Debit|FX Forward,FX Forward,
Treasury_SH_ACU|23012201,23012201,FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss Acc Curr|Debit,Treasury_SH_ACU,Treasury_SH_ACU|23012201|FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss Acc Curr|Debit|FX Forward,FX Forward,
Treasury_SH_ACU|44511101,44511101,FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss Acc Curr|Credit,Treasury_SH_ACU,Treasury_SH_ACU|44511101|FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss Acc Curr|Credit|FX Forward,FX Forward,
Treasury_SH_ACU|61512601,61512601,FX_MF_Trade Date OffBalance Principal|Cash Analysis Projected|Debit,Treasury_SH_ACU,Treasury_SH_ACU|61512601|FX_MF_Trade Date OffBalance Principal|Cash Analysis Projected|Debit|FX Swap,FX Swap,
Treasury_SH_ACU|71512601,71512601,FX_MF_Trade Date OffBalance Principal|Cash Analysis Projected|Debit,Treasury_SH_ACU,Treasury_SH_ACU|71512601|FX_MF_Trade Date OffBalance Principal|Cash Analysis Projected|Debit|FX Swap,FX Swap,
Treasury_SH_ACU|81512601,81512601,FX_MF_Trade Date OffBalance Principal|Cash Analysis Projected|Credit,Treasury_SH_ACU,Treasury_SH_ACU|81512601|FX_MF_Trade Date OffBalance Principal|Cash Analysis Projected|Credit|FX Swap,FX Swap,
Treasury_SH_ACU|91512601,91512601,FX_MF_Trade Date OffBalance Principal|Cash Analysis Projected|Credit,Treasury_SH_ACU,Treasury_SH_ACU|91512601|FX_MF_Trade Date OffBalance Principal|Cash Analysis Projected|Credit|FX Swap,FX Swap,
Treasury_SH_ACU|81512601,81512601,FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Debit,Treasury_SH_ACU,Treasury_SH_ACU|81512601|FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Debit|FX Swap,FX Swap,
Treasury_SH_ACU|91512601,91512601,FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Debit,Treasury_SH_ACU,Treasury_SH_ACU|91512601|FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Debit|FX Swap,FX Swap,
Treasury_SH_ACU|61512601,61512601,FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Credit,Treasury_SH_ACU,Treasury_SH_ACU|61512601|FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Credit|FX Swap,FX Swap,
Treasury_SH_ACU|71512601,71512601,FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Credit,Treasury_SH_ACU,Treasury_SH_ACU|71512601|FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Credit|FX Swap,FX Swap,
Treasury_SH_ACU|19511601,19511601,FX_MF_Value Date Principal|Cash Analysis Projected|Debit,Treasury_SH_ACU,Treasury_SH_ACU|19511601|FX_MF_Value Date Principal|Cash Analysis Projected|Debit|FX Swap,FX Swap,
Treasury_SH_ACU|19811105,19811105,FX_MF_Value Date Principal|Cash Analysis Projected|Credit,Treasury_SH_ACU,Treasury_SH_ACU|19811105|FX_MF_Value Date Principal|Cash Analysis Projected|Credit|FX Swap,FX Swap,
Treasury_SH_ACU|14512601,14512601,FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss Acc Curr|Debit,Treasury_SH_ACU,Treasury_SH_ACU|14512601|FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss Acc Curr|Debit|FX Swap,FX Swap,
Treasury_SH_ACU|23012601,23012601,FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss Acc Curr|Debit,Treasury_SH_ACU,Treasury_SH_ACU|23012601|FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss Acc Curr|Debit|FX Swap,FX Swap,
Treasury_SH_ACU|44511101,44511101,FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss Acc Curr|Credit,Treasury_SH_ACU,Treasury_SH_ACU|44511101|FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss Acc Curr|Credit|FX Swap,FX Swap,
Treasury_SH_ACU|14512201,14512201,FX_TD_Daily Mark-to-Market NDF|Portfolio Unrealized Profit and Loss IDR|Debit,Treasury_SH_ACU,Treasury_SH_ACU|14512201|FX_TD_Daily Mark-to-Market NDF|Portfolio Unrealized Profit and Loss IDR|Debit|FX NDF,FX NDF,
Treasury_SH_ACU|23012201,23012201,FX_TD_Daily Mark-to-Market NDF|Portfolio Unrealized Profit and Loss IDR|Debit,Treasury_SH_ACU,Treasury_SH_ACU|23012201|FX_TD_Daily Mark-to-Market NDF|Portfolio Unrealized Profit and Loss IDR|Debit|FX NDF,FX NDF,
Treasury_SH_ACU|44511101,44511101,FX_TD_Daily Mark-to-Market NDF|Portfolio Unrealized Profit and Loss IDR|Credit,Treasury_SH_ACU,Treasury_SH_ACU|44511101|FX_TD_Daily Mark-to-Market NDF|Portfolio Unrealized Profit and Loss IDR|Credit|FX NDF,FX NDF,
Treasury_SH_ACU|61512201,61512201,FX_TD_Closing Date OffBalance Principal|Nominal Amount Accounting|Debit,Treasury_SH_ACU,Treasury_SH_ACU|61512201|FX_TD_Closing Date OffBalance Principal|Nominal Amount Accounting|Debit|FX NDF,FX NDF,
