VOLATILITY,,,,,,,,,,,,,,,,,,,,,,VOLPOINT,,/VOLPOINT,/VOLATILITY
BOND_VOL_TYPE,CALIBRATION_BOUND_FUNCTION,CALIBRATION_FILTER_FUNCTION,CAP_FLOOR_FORWARD_VOL,CURR.INSID,DATA,DOMESTIC_HOLIDAY_WEIGHT,DOMESTIC_WEEKEND_WEIGHT,EXPIRY_DATE_METHOD,EXPIRY_EXTRAPOLATION_METHOD,EXPIRY_INTERPOLATION_METHOD,FOREIGN_HOLIDAY_WEIGHT,FOREIGN_WEEKEND_WEIGHT,FRAMEWORK,INTERPOLATION_METHOD,INTERPOLATION_ORDER,RISK_TYPE,STRIKE_DIMENSION,STRIKE_TYPE,VOL_NAME,VOL_TYPE,VOL_VALUE_TYPE,INSADDR.INSID,VOLATILITY,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/2Y/-1.00,0.00757482911892,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/2Y/0.00,0.0061983292756,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/2Y/0.25,0.00622210884738,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/2Y/0.50,0.0063055920477,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/2Y/ATM,0.00663134298786,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/3Y/-0.25,0.00688383684401,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/3Y/-0.50,0.00715088693857,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/3Y/-0.75,0.00742326760418,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/3Y/-1.00,0.00773997313283,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/3Y/0.00,0.00668436601786,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/3Y/0.25,0.00663208218313,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/3Y/0.50,0.00667097336368,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/3Y/ATM,0.00705443388769,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/4Y/-0.25,0.00683150992427,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/4Y/-0.50,0.0070000138799,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/4Y/-0.75,0.00718749774593,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/4Y/-1.00,0.00741424432492,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/4Y/0.00,0.00676053214559,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/4Y/0.25,0.00678557026135,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/4Y/0.50,0.00695112479633,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/4Y/ATM,0.00742067522057,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/5Y/-0.25,0.00692785108796,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/5Y/-0.50,0.00702295818648,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/5Y/-0.75,0.00718483742113,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/5Y/-1.00,0.00735442274032,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/5Y/0.00,0.00687071403466,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/5Y/0.25,0.00691900063139,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/5Y/0.50,0.00707459484611,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/5Y/ATM,0.00751111149722,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/6Y/-0.25,0.00693230077325,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/6Y/-0.50,0.00698151274593,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/6Y/-0.75,0.00705826107648,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/6Y/-1.00,0.00715800304777,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/6Y/0.00,0.0069626393503,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/6Y/0.25,0.00703606470449,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/6Y/0.50,0.00716809408725,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/6Y/ATM,0.00753059123965,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/7Y/-0.25,0.00699841317766,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/7Y/-0.50,0.00700001551718,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/7Y/-0.75,0.00699665759097,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/7Y/-1.00,0.00705022686174,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/7Y/0.00,0.00704906171395,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/7Y/0.25,0.00715089117189,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/7Y/0.50,0.00730693723601,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/7Y/ATM,0.0075768353591,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/8Y/-0.25,0.00711103484137,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/8Y/-0.50,0.00699998240169,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/8Y/-0.75,0.00695194569824,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/8Y/-1.00,0.00693880369163,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/8Y/0.00,0.00714173054567,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/8Y/0.25,0.00727544140403,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/8Y/0.50,0.00737583004619,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/8Y/ATM,0.00757078432676,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/9Y/-0.25,0.00699076127475,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/9Y/-0.50,0.00690350699752,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/9Y/-0.75,0.00684124462712,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/9Y/-1.00,0.00676655306029,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/9Y/0.00,0.00709703689629,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/9Y/0.25,0.00719769983916,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/9Y/0.50,0.00727040951024,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/9Y/ATM,0.00754548291188,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/10Y/0.75,0.00739858572461,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/10Y/1.00,0.00740099653865,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/10Y/1.50,0.00778078661165,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/10Y/2.00,0.00790916982696,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/10Y/2.50,0.00836368610356,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/12Y/0.75,0.00727969328286,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/12Y/1.00,0.00743509619119,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/12Y/1.50,0.0076301234597,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/12Y/2.00,0.00787824613594,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/12Y/2.50,0.00812458067402,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/15Y/0.75,0.00713581663307,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/15Y/1.00,0.00717454049602,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/15Y/1.50,0.0074054417912,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/15Y/2.00,0.00764301676615,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/15Y/2.50,0.00786791938288,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/1Y/0.75,0.00632,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/1Y/1.00,0.00699,,
,,,,,,,,,,,,,,,,,,,,,,GBP/CAP/SONIA/NORM-VOL/1Y/1.50,0.00841,,
